#TSV
#============Begin of sheet============
@Sheet=PlaySkillInfo-摩托艇
skillid	level	技能描述	前置状态	跳转状态	IsTown	IsAngry	前置条件	前置条件参数1	前置条件参数2	group1	group2	group3	group4	FireModeName	SkillAttack	SkillAttrAttack	SkillSpecialAttack	AttackInfo	耐力	怒气	SP1	SP2	斩味消耗	技能启动时效果类型	start参数1	start参数2	eventname	技能触发效果类型	trigger参数1	trigger参数2	技能结束时效果类型	stop参数1	stop参数2	FSM处理类型	FSM处理参数	costshiji	param1
100020401	1	摩托艇加速				0													10					开启耐力衰减	5						结束耐力衰减						
100020402	1	奥义				1														10000																	
#============End of sheet============

#============Begin of sheet============
@Sheet=PlayerSkillInfo-双剑
skillid	level	技能描述	前置状态	跳转状态	IsTown	IsAngry	前置条件	前置条件参数1	前置条件参数2	group1	group2	group3	group4	FireModeName	SkillAttack	SkillAttrAttack	SkillSpecialAttack	SkillSpecialAttack_Poison	SkillSpecialAttack_Sleep	SkillSpecialAttack_Paraylze	SkillSpecialAttack_Dynamite	AttackInfo	耐力	怒气	SP1	SP2	斩味消耗	增加鬼人槽	技能启动时效果类型	start参数1	start参数2	eventname	技能触发效果类型	trigger参数1	trigger参数2	技能结束时效果类型	stop参数1	stop参数2	FSM处理类型	FSM处理参数
100401301	3	（天赋 获得防御时间）轻盾击				0	存在Buff	19040004	1	400	403			Smite1	1	1	0	0	0	0	0	Smite1						上Buff	10954		End	下Buff	10954		下Buff	10954			
100401301	3	（天赋 获得防御时间）轻盾击				0	不存在Buff	13022038	1	400	403											Smite1						上Buff	10009		End	下Buff	10009		下Buff	10009			
100401301	3	（天赋 获得防御时间）轻盾击				0				400	403											Smite1						上Buff	19052		DefenceBegin	上Buff	19003		下Buff	19052			
100401301	3	（天赋 获得防御时间）轻盾击				0				400	403											Smite1									DefenceEndLater	下Buff	19003		删除指定buff	19003			
100401301	3	（天赋 获得防御时间）轻盾击				0				400	403											Smite1									DefenceBegin	上Buff	59985		下Buff	59985			
100401301	3	（天赋 获得防御时间）轻盾击				0				400	403											Smite1						上Buff	19196						下Buff	19196			
100401301	3	（天赋 获得防御时间）轻盾击				0				400	403											Smite1						删除指定buff	19198										
100401301	4	（天赋 获得防御时间）(锁气绝)轻盾击				0	存在Buff	19040004	1	400	403			Smite1	1	1	0	0	0	0	0	Smite1_LockPiyo						上Buff	10954		End	下Buff	10954		下Buff	10954			
100401301	4	（天赋 获得防御时间）(锁气绝)轻盾击				0	存在Buff	13022038	1	400	403											Smite1_LockPiyo						上Buff	10009		End	下Buff	10009		下Buff	10009			
100401301	4	（天赋 获得防御时间）(锁气绝)轻盾击				0				400	403											Smite1_LockPiyo						上Buff	19052		DefenceBegin	上Buff	19003		下Buff	19052			
100401301	4	（天赋 获得防御时间）(锁气绝)轻盾击				0				400	403											Smite1_LockPiyo									DefenceEndLater	下Buff	19003		删除指定buff	19003			
100401301	4	（天赋 获得防御时间）(锁气绝)轻盾击				0				400	403											Smite1_LockPiyo									DefenceBegin	上Buff	59985		下Buff	59985			
100401301	4	（天赋 获得防御时间）(锁气绝)轻盾击				0				400	403											Smite1_LockPiyo						上Buff	19196						下Buff	19196			
100401301	4	（天赋 获得防御时间）(锁气绝)轻盾击				0				400	403											Smite1_LockPiyo						删除指定buff	19198										
100401401	1	拔刀翻滚回击		COMBAT_PL04_DODGEROLLBACKATTACK		0	不存在Buff	19040003	1	401				DodgeBackAttackDouble_LV1	1	1	1	1	1	1	1	DodgeBackAttackDouble_LV1					7500	上Buff	10954		End	下Buff	10954		下Buff	10954			
100401401	1	拔刀翻滚回击		COMBAT_PL04_DODGEROLLBACKATTACK		0	不存在Buff	19040008	1	401												DodgeBackAttackDouble_LV1						上Buff	50401		End	下Buff	50401		下Buff	50401			
100401401	1	拔刀翻滚回击		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19000000		401												DodgeBackAttackDouble_LV1						上Buff	10009		End	下Buff	10009		下Buff	10009			
100401401	2	拔刀翻滚回击 (天赋 2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0	不存在Buff	19040003	1	401				DodgeBackAttackDouble_LV2	1	0.6	1	1	1	1	1	DodgeBackAttackDouble_LV2					7500	上Buff	10954		End	下Buff	10954		下Buff	10954			
100401401	2	拔刀翻滚回击 (天赋 2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19040008	1	401												DodgeBackAttackDouble_LV2						上Buff	50401		End	下Buff	50401		下Buff	50401			
100401401	2	拔刀翻滚回击 (天赋 2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0				401												DodgeBackAttackDouble_LV2						上Buff	10009		End	下Buff	10009		下Buff	10009			
100401401	3	拔刀翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19040003	1	401				DodgeBackAttackDouble_LV1	1	1	1	1	1	1	1	DodgeBackAttackDouble_LV1					7500	上Buff	10954		End	下Buff	10954		下Buff	10954			
100401401	3	拔刀翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0	不存在Buff	19040008	1	401												DodgeBackAttackDouble_LV1						上Buff	50401		End	下Buff	50401		下Buff	50401			
100401401	3	拔刀翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0				401												DodgeBackAttackDouble_LV1						上Buff	10009		End	下Buff	10009		下Buff	10009			
100401401	3	拔刀翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0				401												DodgeBackAttackDouble_LV1									DefenceBegin	上Buff	19004						
100401401	3	拔刀翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0				401												DodgeBackAttackDouble_LV1									DefenceEnd	下Buff	19004		删除指定buff	19004			
100401401	3	拔刀翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0				401												DodgeBackAttackDouble_LV1									DefenceBegin	上Buff	59985		下Buff	59985			
100401401	3	拔刀翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0				401												DodgeBackAttackDouble_LV1						上Buff	19196						下Buff	19196			
100401401	3	拔刀翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0				401												DodgeBackAttackDouble_LV1						删除指定buff	19198										
100401401	4	拔刀翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19040003	1	401				DodgeBackAttackDouble_LV2	1	0.6	1	1	1	1	1	DodgeBackAttackDouble_LV2					7500	上Buff	10954		End	下Buff	10954		下Buff	10954			
100401401	4	拔刀翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19040008	1	401												DodgeBackAttackDouble_LV2						上Buff	50401		End	下Buff	50401		下Buff	50401			
100401401	4	拔刀翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0				401												DodgeBackAttackDouble_LV2						上Buff	10009		End	下Buff	10009		下Buff	10009			
100401401	4	拔刀翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0				401												DodgeBackAttackDouble_LV2									DefenceBegin	上Buff	19004						
100401401	4	拔刀翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0				401												DodgeBackAttackDouble_LV2									DefenceEnd	下Buff	19004		删除指定buff	19004			
100401401	4	拔刀翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0				401												DodgeBackAttackDouble_LV2									DefenceBegin	上Buff	59985		下Buff	59985			
100401401	4	拔刀翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0				401												DodgeBackAttackDouble_LV2						上Buff	19196						下Buff	19196			
100401401	4	拔刀翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0				401												DodgeBackAttackDouble_LV2						删除指定buff	19198										
100401402	1	翻滚回击		COMBAT_PL04_DODGEROLLBACKATTACK		0	不存在Buff	19040003	1					DodgeBackAttackDouble_LV1	1	1	1	1	1	1	1	DodgeBackAttackDouble_LV1					7500	上Buff	10954		End	下Buff	10954		下Buff	10954			
100401402	1	翻滚回击		COMBAT_PL04_DODGEROLLBACKATTACK		0	不存在Buff	19040008	1													DodgeBackAttackDouble_LV1						上Buff	50401		End	下Buff	50401		下Buff	50401			
100401402	1	翻滚回击		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19000000														DodgeBackAttackDouble_LV1						上Buff	10009		End	下Buff	10009		下Buff	10009			
100401402	2	翻滚回击 (天赋 2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0	不存在Buff	19040003	1					DodgeBackAttackDouble_LV2	1	0.6	1	1	1	1	1	DodgeBackAttackDouble_LV2					7500	上Buff	10954		End	下Buff	10954		下Buff	10954			
100401402	2	翻滚回击 (天赋 2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19040008	1													DodgeBackAttackDouble_LV2						上Buff	50401		End	下Buff	50401		下Buff	50401			
100401402	2	翻滚回击 (天赋 2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV2						上Buff	10009		End	下Buff	10009		下Buff	10009			
100401402	3	翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19040003	1					DodgeBackAttackDouble_LV1	1	1	1	1	1	1	1	DodgeBackAttackDouble_LV1					7500	上Buff	10954		End	下Buff	10954		下Buff	10954			
100401402	3	翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0	不存在Buff	19040008	1													DodgeBackAttackDouble_LV1						上Buff	50401		End	下Buff	50401		下Buff	50401			
100401402	3	翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV1						上Buff	10009		End	下Buff	10009		下Buff	10009			
100401402	3	翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV1									DefenceBegin	上Buff	19004						
100401402	3	翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV1									DefenceEnd	下Buff	19004		删除指定buff	19004			
100401402	3	翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV1									DefenceBegin	上Buff	59985		下Buff	59985			
100401402	3	翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV1						上Buff	19196						下Buff	19196			
100401402	3	翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV1						删除指定buff	19198										
100401402	4	翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19040003	1					DodgeBackAttackDouble_LV2	1	0.6	1	1	1	1	1	DodgeBackAttackDouble_LV2					7500	上Buff	10954		End	下Buff	10954		下Buff	10954			
100401402	4	翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19040008	1													DodgeBackAttackDouble_LV2						上Buff	50401		End	下Buff	50401		下Buff	50401			
100401402	4	翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV2						上Buff	10009		End	下Buff	10009		下Buff	10009			
100401402	4	翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV2									DefenceBegin	上Buff	19004						
100401402	4	翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV2									DefenceEnd	下Buff	19004		删除指定buff	19004			
100401402	4	翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV2									DefenceBegin	上Buff	59985		下Buff	59985			
100401402	4	翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV2						上Buff	19196						下Buff	19196			
100401402	4	翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV2						删除指定buff	19198										
100401403	1	天赋 出刀跑时发动的 翻滚回击		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19040002	1					DodgeBackAttackDouble_LV1	1	1	1	1	1	1	1	DodgeBackAttackDouble_LV1					7500	上Buff	10954		End	下Buff	10954		下Buff	10954			
100401403	1	天赋 出刀跑时发动的 翻滚回击		COMBAT_PL04_DODGEROLLBACKATTACK		0	不存在Buff	19040003	1													DodgeBackAttackDouble_LV1						上Buff	50401		End	下Buff	50401		下Buff	50401			
100401403	1	天赋 出刀跑时发动的 翻滚回击		COMBAT_PL04_DODGEROLLBACKATTACK		0	不存在Buff	19040008	1													DodgeBackAttackDouble_LV1						上Buff	10009		End	下Buff	10009		下Buff	10009			
100401403	2	天赋 出刀跑时发动的 翻滚回击 (天赋 2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19040002	1					DodgeBackAttackDouble_LV2	1	0.6	1	1	1	1	1	DodgeBackAttackDouble_LV2					7500	上Buff	10954		End	下Buff	10954		下Buff	10954			
100401403	2	天赋 出刀跑时发动的 翻滚回击 (天赋 2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0	不存在Buff	19040003	1													DodgeBackAttackDouble_LV2						上Buff	50401		End	下Buff	50401		下Buff	50401			
100401403	2	天赋 出刀跑时发动的 翻滚回击 (天赋 2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19040008	1													DodgeBackAttackDouble_LV2						上Buff	10009		End	下Buff	10009		下Buff	10009			
100401403	3	天赋 出刀跑时发动的 翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19040002	1					DodgeBackAttackDouble_LV1	1	1	1	1	1	1	1	DodgeBackAttackDouble_LV1					7500	上Buff	10954		End	下Buff	10954		下Buff	10954			
100401403	3	天赋 出刀跑时发动的 翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19040003	1													DodgeBackAttackDouble_LV1						上Buff	50401		End	下Buff	50401		下Buff	50401			
100401403	3	天赋 出刀跑时发动的 翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0	不存在Buff	19040008	1													DodgeBackAttackDouble_LV1						上Buff	10009		End	下Buff	10009		下Buff	10009			
100401403	3	天赋 出刀跑时发动的 翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV1									DefenceBegin	上Buff	19004						
100401403	3	天赋 出刀跑时发动的 翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV1									DefenceEnd	下Buff	19004		删除指定buff	19004			
100401403	3	天赋 出刀跑时发动的 翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV1									DefenceBegin	上Buff	59985		下Buff	59985			
100401403	3	天赋 出刀跑时发动的 翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV1						上Buff	19196						下Buff	19196			
100401403	3	天赋 出刀跑时发动的 翻滚回击 (天赋 防御）		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV1						删除指定buff	19198										
100401403	4	天赋 出刀跑时发动的 翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19040002	1					DodgeBackAttackDouble_LV2	1	0.6	1	1	1	1	1	DodgeBackAttackDouble_LV2					7500	上Buff	10954		End	下Buff	10954		下Buff	10954			
100401403	4	天赋 出刀跑时发动的 翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19040003	1													DodgeBackAttackDouble_LV2						上Buff	50401		End	下Buff	50401		下Buff	50401			
100401403	4	天赋 出刀跑时发动的 翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0	存在Buff	19040008	1													DodgeBackAttackDouble_LV2						上Buff	10009		End	下Buff	10009		下Buff	10009			
100401403	4	天赋 出刀跑时发动的 翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV2									DefenceBegin	上Buff	19004						
100401403	4	天赋 出刀跑时发动的 翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV2									DefenceEnd	下Buff	19004		删除指定buff	19004			
100401403	4	天赋 出刀跑时发动的 翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV2									DefenceBegin	上Buff	59985		下Buff	59985			
100401403	4	天赋 出刀跑时发动的 翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV2						上Buff	19196						下Buff	19196			
100401403	4	天赋 出刀跑时发动的 翻滚回击 (天赋 防御+2次物理伤害)		COMBAT_PL04_DODGEROLLBACKATTACK		0																DodgeBackAttackDouble_LV2						删除指定buff	19198										
100401500	1	（拔刀）捞击		COMBAT_PL04_UPPERATTACK		0				401				UpperAttack	1	1	1	1	1	1	1	UpperAttack					7500	上Buff	10956		End	下Buff	10956		下Buff	10956			
100401501	1	捞击		COMBAT_PL04_UPPERATTACK		0								UpperAttack	1	1	1	1	1	1	1	UpperAttack					7500	上Buff	10956		End	下Buff	10956		下Buff	10956			
100401700	1	片手剑怒技-守护者之怒 Start		COMBAT_PL04_RAGERUSH_START		1																		10000				上Buff	10955						下Buff	10955			
100401700	1	片手剑怒技-守护者之怒 Start		COMBAT_PL04_RAGERUSH_START		1																						上Buff	50402						下Buff	50402			
100401700	1	片手剑怒技-守护者之怒 Start		COMBAT_PL04_RAGERUSH_START		1																						获得BUFF	10912										
100401702	1	片手剑怒技-守护者之怒 Loop		COMBAT_PL04_RAGERUSH_LOW		1																						上Buff	10955						下Buff	10955			
100401702	1	片手剑怒技-守护者之怒 Loop		COMBAT_PL04_RAGERUSH_LOW		1																						上Buff	50402						下Buff	50402			
100401702	1	片手剑怒技-守护者之怒 Loop		COMBAT_PL04_RAGERUSH_LOW		1																						开启耐力衰减	0						结束耐力衰减				
100401704	1	片手剑怒技-守护者之怒 End		COMBAT_PL04_RAGERUSH_END		1	不存在Buff	10912																				上Buff	10955		End	下Buff	10955		下Buff	10955			
100401704	1	片手剑怒技-守护者之怒 End		COMBAT_PL04_RAGERUSH_END		1																						上Buff	50402		End	下Buff	50402		下Buff	50402			
100401801	1	怒技01-盾下砸	COMBAT_PL04_RAGERUSH_LOW	COMBAT_PL04_RAGE01_SHIELDATTACK		1								Rage01_JumpShieldAttack	1	1	0	0	0	0	0	Rage01_JumpShieldAttack						上Buff	10955		SuperArmorOff	下Buff	10955		下Buff	10955			
100401801	1	怒技01-盾下砸	COMBAT_PL04_RAGERUSH_LOW	COMBAT_PL04_RAGE01_SHIELDATTACK		1																Rage01_JumpShieldAttack						上Buff	50402		SuperArmorOff	下Buff	50402		下Buff	50402			
100401801	1	怒技01-盾下砸	COMBAT_PL04_RAGERUSH_LOW	COMBAT_PL04_RAGE01_SHIELDATTACK		1																Rage01_JumpShieldAttack									Start	上Buff	15000004		下Buff	15000004			
100401801	1	怒技01-盾下砸	COMBAT_PL04_RAGERUSH_LOW	COMBAT_PL04_RAGE01_SHIELDATTACK		1																Rage01_JumpShieldAttack									End	下Buff	15000004						
100401801	1	怒技01-盾下砸	COMBAT_PL04_RAGERUSH_LOW	COMBAT_PL04_RAGE01_SHIELDATTACK		1																Rage01_JumpShieldAttack						上Buff	10009						下Buff	10009			
100401801	1	怒技01-盾下砸	COMBAT_PL04_RAGERUSH_LOW	COMBAT_PL04_RAGE01_SHIELDATTACK		1																Rage01_JumpShieldAttack						删除指定buff	10912										
100401801	1	怒技01-盾下砸	COMBAT_PL04_RAGERUSH_LOW	COMBAT_PL04_RAGE01_SHIELDATTACK		1																Rage01_JumpShieldAttack									DefenceBegin	上Buff	10901		下Buff	10901			
100401801	1	怒技01-盾下砸	COMBAT_PL04_RAGERUSH_LOW	COMBAT_PL04_RAGE01_SHIELDATTACK		1																Rage01_JumpShieldAttack									DefenceEnd	下Buff	10901						
