#TSV
#============Begin of sheet============
@Sheet=EquipRelation
装备ID	关联属性1	关联属性2	关联属性3	关联属性4	关联属性5	关联属性6	随机关联属性组1	概率1	随机关联属性组2	概率2	随机关联属性组3	概率3	随机关联属性组4	概率4	随机关联属性组5	概率5	随机关联属性组6	概率6
75000	0	0	0	0	0	0	1	100	2	5		0	0	0	0	0	0	0
75001	0	0	0	0	0	0	1	100	2	5		0						
75002	0	0	0	0	0	0	1	100	2	5		0						
75003	0	0	0	0	0	0	1	100	2	5		0						
75004	0	0	0	0	0	0	1	100	2	5		0						
75005	0	0	0	0	0	0	1	100	2	5		0						
75006	0	0	0	0	0	0	1	100	2	5		0						
75007	0	0	0	0	0	0	1	100	2	5		0						
75008	0	0	0	0	0	0	1	100	2	5		0						
75009	0	0	0	0	0	0	1	100	2	10		0						
75010	0	0	0	0	0	0	1	100	2	10		0						
75011	0	0	0	0	0	0	1	100	2	10		0						
75012	0	0	0	0	0	0	1	100	2	10		0						
75013	0	0	0	0	0	0	1	100	2	10		0						
75014	0	0	0	0	0	0	1	100	2	10		0						
75015	0	0	0	0	0	0	1	100	2	10		0						
75016	0	0	0	0	0	0	1	100	2	10		0						
75017	0	0	0	0	0	0	1	100	2	10		0						
75018	0	0	0	0	0	0	1	100	2	10		0						
75019	0	0	0	0	0	0	1	100	2	10		0						
75020	0	0	0	0	0	0	1	100	2	10		0						
75021	0	0	0	0	0	0	1	100	2	20		0						
75022	0	0	0	0	0	0	1	100	2	5		0						
75023	0	0	0	0	0	0	1	100	2	5		0						
75024	0	0	0	0	0	0	1	100	2	5		0						
75025	0	0	0	0	0	0	1	100	2	5		0						
75026	0	0	0	0	0	0	1	100	2	5		0						
75027	0	0	0	0	0	0	1	100	2	5		0						
75028	0	0	0	0	0	0	1	100	2	5		0						
75029	0	0	0	0	0	0	1	100	2	5		0						
75030	0	0	0	0	0	0	1	100	2	5		0						
75031	0	0	0	0	0	0	1	100	2	10		0						
75032	0	0	0	0	0	0	1	100	2	10		0						
75033	0	0	0	0	0	0	1	100	2	10		0						
75034	0	0	0	0	0	0	1	100	2	10		0						
75035	0	0	0	0	0	0	1	100	2	10		0						
75036	0	0	0	0	0	0	1	100	2	10		0						
75037	0	0	0	0	0	0	1	100	2	10		0						
75038	0	0	0	0	0	0	1	100	2	10		0						
75039	0	0	0	0	0	0	1	100	2	10		0						
75040	0	0	0	0	0	0	1	100	2	10		0						
75041	0	0	0	0	0	0	1	100	2	10		0						
75042	0	0	0	0	0	0	1	100	2	10		0						
75043	0	0	0	0	0	0	1	100	2	20		0						
75044	0	0	0	0	0	0	1	100	2	15		0						
#============End of sheet============

#============Begin of sheet============
@Sheet=EquipRelationAttr
关联属性编号	关联属性组	关联属性概率	生效条件类型	生效条件参数1	生效条件参数2	效果BUFF1	效果BUFF2	效果BUFF3	效果BUFF4	效果BUFF5	属性名称	属性说明	index	装备（R2）	远程（R2）
1468	2	100	2	30	25						耳栓	【散弹增加】超过25，获得效果：耳栓	92		
1469	2	100	2	31	20						耳栓	【气绝抗性】超过20，获得效果：耳栓	92		
1470	2	100	2	33	20						耳栓	【特殊攻击】超过20，获得效果：耳栓	92		
1471	2	100	2	34	12						耳栓	【榴弹增加】超过12，获得效果：耳栓	92		
1472	2	100	2	41	12						耳栓	【睡眠耐性】超过12，获得效果：耳栓	92		
1473	2	100	2	45	20						耳栓	【防御能力】超过20，获得效果：耳栓	92		
1474	2	100	2	57	20						耳栓	【抗风压】超过20，获得效果：耳栓	92		
1475	2	100	2	64	15						耳栓	【伏击】超过15，获得效果：耳栓	92		
1476	2	100	2	65	20						耳栓	【毒抗性】超过20，获得效果：耳栓	92		
1477	2	100	2	5	12						火属攻强化	【速食】超过12，获得效果：火属攻强化	97		
1478	2	100	2	9	20						火属攻强化	【千里眼】超过20，获得效果：火属攻强化	97		
1479	2	100	2	11	15						火属攻强化	【观察眼】超过15，获得效果：火属攻强化	97		
1480	2	100	2	15	15						火属攻强化	【回复力】超过15，获得效果：火属攻强化	97		
1481	2	100	2	19	20						火属攻强化	【加护】超过20，获得效果：火属攻强化	97		
1482	2	100	2	20	12						火属攻强化	【全抗增加】超过12，获得效果：火属攻强化	97		
1483	2	100	2	23	20						火属攻强化	【气候】超过20，获得效果：火属攻强化	97		
1484	2	100	2	25	15						火属攻强化	【一起吃】超过15，获得效果：火属攻强化	97		
1485	2	100	2	28	20						火属攻强化	【饥饿感】超过20，获得效果：火属攻强化	97		
1486	2	100	2	29	15						火属攻强化	【体术】超过15，获得效果：火属攻强化	97		
1487	2	100	2	35	15						火属攻强化	【团队之星】超过15，获得效果：火属攻强化	97		
1488	2	100	2	36	15						火属攻强化	【高速设置】超过15，获得效果：火属攻强化	97		
1489	2	100	2	37	15						火属攻强化	【通常弹强化】超过15，获得效果：火属攻强化	97		
1490	2	100	2	38	15						火属攻强化	【震地减轻】超过15，获得效果：火属攻强化	97		
1491	2	100	2	39	20						火属攻强化	【强韧】超过20，获得效果：火属攻强化	97		
1492	2	100	2	40	15						火属攻强化	【荷尔蒙】超过15，获得效果：火属攻强化	97		
1493	2	100	2	42	15						火属攻强化	【眠弹追加】超过15，获得效果：火属攻强化	97		
1494	2	100	2	43	15						火属攻强化	【气息】超过15，获得效果：火属攻强化	97		
1495	2	100	2	47	15						火属攻强化	【耐力回复】超过15，获得效果：火属攻强化	97		
1496	2	100	2	49	15						火属攻强化	【麻弹追加】超过15，获得效果：火属攻强化	97		
1497	2	100	2	50	15						火属攻强化	【根性】超过15，获得效果：火属攻强化	97		
1498	2	100	2	51	15						火属攻强化	【挑战者】超过15，获得效果：火属攻强化	97		
1499	2	100	2	52	15						火属攻强化	【抗菌】超过15，获得效果：火属攻强化	97		
1500	2	100	2	55	13						火属攻强化	【耐泥雪】超过13，获得效果：火属攻强化	97		
1501	2	100	2	61	15						火属攻强化	【广域化】超过15，获得效果：火属攻强化	97		
1502	2	100	2	63	15						火属攻强化	【贯通强化】超过15，获得效果：火属攻强化	97		
1503	2	100	2	66	15						火属攻强化	【毒弹追加】超过15，获得效果：火属攻强化	97		
1504	2	100	2	69	12						火属攻强化	【采集】超过12，获得效果：火属攻强化	97		
1505	2	100	2	70	15						火属攻强化	【散射强化】超过15，获得效果：火属攻强化	97		
1506	2	100	2	1	20						火属攻强化	【攻击】超过20，获得效果：火属攻强化	97		
1507	2	100	2	2	25						火属攻强化	【防御】超过25，获得效果：火属攻强化	97		
1508	2	100	2	3	20						火属攻强化	【见切】超过20，获得效果：火属攻强化	97		
1509	2	100	2	10	25						火属攻强化	【剥取】超过25，获得效果：火属攻强化	97		
1510	2	100	2	12	25						火属攻强化	【体力】超过25，获得效果：火属攻强化	97		
1511	2	100	2	17	20						火属攻强化	【麻痹抵抗】超过20，获得效果：火属攻强化	97		
1512	2	100	2	22	20						火属攻强化	【底力】超过20，获得效果：火属攻强化	97		
1513	2	100	2	27	25						火属攻强化	【贯通弹解放】超过25，获得效果：火属攻强化	97		
1514	2	100	2	30	25						火属攻强化	【散弹增加】超过25，获得效果：火属攻强化	97		
1515	2	100	2	31	20						火属攻强化	【气绝抗性】超过20，获得效果：火属攻强化	97		
1516	2	100	2	33	20						火属攻强化	【特殊攻击】超过20，获得效果：火属攻强化	97		
1517	2	100	2	34	12						火属攻强化	【榴弹增加】超过12，获得效果：火属攻强化	97		
1518	2	100	2	41	12						火属攻强化	【睡眠耐性】超过12，获得效果：火属攻强化	97		
1519	2	100	2	45	20						火属攻强化	【防御能力】超过20，获得效果：火属攻强化	97		
1520	2	100	2	57	20						火属攻强化	【抗风压】超过20，获得效果：火属攻强化	97		
1521	2	100	2	64	15						火属攻强化	【伏击】超过15，获得效果：火属攻强化	97		
1522	2	100	2	65	20						火属攻强化	【毒抗性】超过20，获得效果：火属攻强化	97		
1523	2	100	2	5	12						回避距离UP	【速食】超过12，获得效果：回避距离UP	101		
1524	2	100	2	9	20						回避距离UP	【千里眼】超过20，获得效果：回避距离UP	101		
1525	2	100	2	11	15						回避距离UP	【观察眼】超过15，获得效果：回避距离UP	101		
1526	2	100	2	15	15						回避距离UP	【回复力】超过15，获得效果：回避距离UP	101		
1527	2	100	2	19	20						回避距离UP	【加护】超过20，获得效果：回避距离UP	101		
1528	2	100	2	20	12						回避距离UP	【全抗增加】超过12，获得效果：回避距离UP	101		
1529	2	100	2	23	20						回避距离UP	【气候】超过20，获得效果：回避距离UP	101		
1530	2	100	2	25	15						回避距离UP	【一起吃】超过15，获得效果：回避距离UP	101		
1531	2	100	2	28	20						回避距离UP	【饥饿感】超过20，获得效果：回避距离UP	101		
1532	2	100	2	29	15						回避距离UP	【体术】超过15，获得效果：回避距离UP	101		
1533	2	100	2	35	15						回避距离UP	【团队之星】超过15，获得效果：回避距离UP	101		
1534	2	100	2	36	15						回避距离UP	【高速设置】超过15，获得效果：回避距离UP	101		
1535	2	100	2	37	15						回避距离UP	【通常弹强化】超过15，获得效果：回避距离UP	101		
1536	2	100	2	38	15						回避距离UP	【震地减轻】超过15，获得效果：回避距离UP	101		
1537	2	100	2	39	20						回避距离UP	【强韧】超过20，获得效果：回避距离UP	101		
1538	2	100	2	40	15						回避距离UP	【荷尔蒙】超过15，获得效果：回避距离UP	101		
1539	2	100	2	42	15						回避距离UP	【眠弹追加】超过15，获得效果：回避距离UP	101		
1540	2	100	2	43	15						回避距离UP	【气息】超过15，获得效果：回避距离UP	101		
1541	2	100	2	47	15						回避距离UP	【耐力回复】超过15，获得效果：回避距离UP	101		
1542	2	100	2	49	15						回避距离UP	【麻弹追加】超过15，获得效果：回避距离UP	101		
1543	2	100	2	50	15						回避距离UP	【根性】超过15，获得效果：回避距离UP	101		
1544	2	100	2	51	15						回避距离UP	【挑战者】超过15，获得效果：回避距离UP	101		
1545	2	100	2	52	15						回避距离UP	【抗菌】超过15，获得效果：回避距离UP	101		
1546	2	100	2	55	13						回避距离UP	【耐泥雪】超过13，获得效果：回避距离UP	101		
1547	2	100	2	61	15						回避距离UP	【广域化】超过15，获得效果：回避距离UP	101		
1548	2	100	2	63	15						回避距离UP	【贯通强化】超过15，获得效果：回避距离UP	101		
1549	2	100	2	66	15						回避距离UP	【毒弹追加】超过15，获得效果：回避距离UP	101		
1550	2	100	2	69	12						回避距离UP	【采集】超过12，获得效果：回避距离UP	101		
1551	2	100	2	70	15						回避距离UP	【散射强化】超过15，获得效果：回避距离UP	101		
1552	2	100	2	1	20						回避距离UP	【攻击】超过20，获得效果：回避距离UP	101		
1553	2	100	2	2	25						回避距离UP	【防御】超过25，获得效果：回避距离UP	101		
1554	2	100	2	3	20						回避距离UP	【见切】超过20，获得效果：回避距离UP	101		
1555	2	100	2	10	25						回避距离UP	【剥取】超过25，获得效果：回避距离UP	101		
1556	2	100	2	12	25						回避距离UP	【体力】超过25，获得效果：回避距离UP	101		
1557	2	100	2	17	20						回避距离UP	【麻痹抵抗】超过20，获得效果：回避距离UP	101		
1558	2	100	2	22	20						回避距离UP	【底力】超过20，获得效果：回避距离UP	101		
1559	2	100	2	27	25						回避距离UP	【贯通弹解放】超过25，获得效果：回避距离UP	101		
1560	2	100	2	30	25						回避距离UP	【散弹增加】超过25，获得效果：回避距离UP	101		
1561	2	100	2	31	20						回避距离UP	【气绝抗性】超过20，获得效果：回避距离UP	101		
1562	2	100	2	33	20						回避距离UP	【特殊攻击】超过20，获得效果：回避距离UP	101		
1563	2	100	2	34	12						回避距离UP	【榴弹增加】超过12，获得效果：回避距离UP	101		
1564	2	100	2	41	12						回避距离UP	【睡眠耐性】超过12，获得效果：回避距离UP	101		
1565	2	100	2	45	20						回避距离UP	【防御能力】超过20，获得效果：回避距离UP	101		
1566	2	100	2	57	20						回避距离UP	【抗风压】超过20，获得效果：回避距离UP	101		
1567	2	100	2	64	15						回避距离UP	【伏击】超过15，获得效果：回避距离UP	101		
1568	2	100	2	65	20						回避距离UP	【毒抗性】超过20，获得效果：回避距离UP	101		
1569	2	100	2	5	12						弹量增加	【速食】超过12，获得效果：弹量增加	106		
1570	2	100	2	9	20						弹量增加	【千里眼】超过20，获得效果：弹量增加	106		
1571	2	100	2	11	15						弹量增加	【观察眼】超过15，获得效果：弹量增加	106		
1572	2	100	2	15	15						弹量增加	【回复力】超过15，获得效果：弹量增加	106		
1573	2	100	2	19	20						弹量增加	【加护】超过20，获得效果：弹量增加	106		
1574	2	100	2	20	12						弹量增加	【全抗增加】超过12，获得效果：弹量增加	106		
1575	2	100	2	23	20						弹量增加	【气候】超过20，获得效果：弹量增加	106		
1576	2	100	2	25	15						弹量增加	【一起吃】超过15，获得效果：弹量增加	106		
1577	2	100	2	28	20						弹量增加	【饥饿感】超过20，获得效果：弹量增加	106		
1578	2	100	2	29	15						弹量增加	【体术】超过15，获得效果：弹量增加	106		
1579	2	100	2	35	15						弹量增加	【团队之星】超过15，获得效果：弹量增加	106		
1580	2	100	2	36	15						弹量增加	【高速设置】超过15，获得效果：弹量增加	106		
1581	2	100	2	37	15						弹量增加	【通常弹强化】超过15，获得效果：弹量增加	106		
1582	2	100	2	38	15						弹量增加	【震地减轻】超过15，获得效果：弹量增加	106		
1583	2	100	2	39	20						弹量增加	【强韧】超过20，获得效果：弹量增加	106		
1584	2	100	2	40	15						弹量增加	【荷尔蒙】超过15，获得效果：弹量增加	106		
1585	2	100	2	42	15						弹量增加	【眠弹追加】超过15，获得效果：弹量增加	106		
1586	2	100	2	43	15						弹量增加	【气息】超过15，获得效果：弹量增加	106		
1587	2	100	2	47	15						弹量增加	【耐力回复】超过15，获得效果：弹量增加	106		
1588	2	100	2	49	15						弹量增加	【麻弹追加】超过15，获得效果：弹量增加	106		
1589	2	100	2	50	15						弹量增加	【根性】超过15，获得效果：弹量增加	106		
1590	2	100	2	51	15						弹量增加	【挑战者】超过15，获得效果：弹量增加	106		
1591	2	100	2	52	15						弹量增加	【抗菌】超过15，获得效果：弹量增加	106		
1592	2	100	2	55	13						弹量增加	【耐泥雪】超过13，获得效果：弹量增加	106		
1593	2	100	2	61	15						弹量增加	【广域化】超过15，获得效果：弹量增加	106		
1594	2	100	2	63	15						弹量增加	【贯通强化】超过15，获得效果：弹量增加	106		
1595	2	100	2	66	15						弹量增加	【毒弹追加】超过15，获得效果：弹量增加	106		
1596	2	100	2	69	12						弹量增加	【采集】超过12，获得效果：弹量增加	106		
1597	2	100	2	70	15						弹量增加	【散射强化】超过15，获得效果：弹量增加	106		
1598	2	100	2	1	20						弹量增加	【攻击】超过20，获得效果：弹量增加	106		
1599	2	100	2	2	25						弹量增加	【防御】超过25，获得效果：弹量增加	106		
1600	2	100	2	3	20						弹量增加	【见切】超过20，获得效果：弹量增加	106		
1601	2	100	2	10	25						弹量增加	【剥取】超过25，获得效果：弹量增加	106		
1602	2	100	2	12	25						弹量增加	【体力】超过25，获得效果：弹量增加	106		
1603	2	100	2	17	20						弹量增加	【麻痹抵抗】超过20，获得效果：弹量增加	106		
1604	2	100	2	22	20						弹量增加	【底力】超过20，获得效果：弹量增加	106		
1605	2	100	2	27	25						弹量增加	【贯通弹解放】超过25，获得效果：弹量增加	106		
1606	2	100	2	30	25						弹量增加	【散弹增加】超过25，获得效果：弹量增加	106		
1607	2	100	2	31	20						弹量增加	【气绝抗性】超过20，获得效果：弹量增加	106		
1608	2	100	2	33	20						弹量增加	【特殊攻击】超过20，获得效果：弹量增加	106		
1609	2	100	2	34	12						弹量增加	【榴弹增加】超过12，获得效果：弹量增加	106		
1610	2	100	2	41	12						弹量增加	【睡眠耐性】超过12，获得效果：弹量增加	106		
1611	2	100	2	45	20						弹量增加	【防御能力】超过20，获得效果：弹量增加	106		
1612	2	100	2	57	20						弹量增加	【抗风压】超过20，获得效果：弹量增加	106		
1613	2	100	2	64	15						弹量增加	【伏击】超过15，获得效果：弹量增加	106		
1614	2	100	2	65	20						弹量增加	【毒抗性】超过20，获得效果：弹量增加	106		
1615	2	100	2	5	12						不屈	【速食】超过12，获得效果：不屈	107		
1616	2	100	2	9	20						不屈	【千里眼】超过20，获得效果：不屈	107		
1617	2	100	2	11	15						不屈	【观察眼】超过15，获得效果：不屈	107		
1618	2	100	2	15	15						不屈	【回复力】超过15，获得效果：不屈	107		
1619	2	100	2	19	20						不屈	【加护】超过20，获得效果：不屈	107		
1620	2	100	2	20	12						不屈	【全抗增加】超过12，获得效果：不屈	107		
1621	2	100	2	23	20						不屈	【气候】超过20，获得效果：不屈	107		
1622	2	100	2	25	15						不屈	【一起吃】超过15，获得效果：不屈	107		
1623	2	100	2	28	20						不屈	【饥饿感】超过20，获得效果：不屈	107		
1624	2	100	2	29	15						不屈	【体术】超过15，获得效果：不屈	107		
1625	2	100	2	35	15						不屈	【团队之星】超过15，获得效果：不屈	107		
1626	2	100	2	36	15						不屈	【高速设置】超过15，获得效果：不屈	107		
1627	2	100	2	37	15						不屈	【通常弹强化】超过15，获得效果：不屈	107		
1628	2	100	2	38	15						不屈	【震地减轻】超过15，获得效果：不屈	107		
1629	2	100	2	39	20						不屈	【强韧】超过20，获得效果：不屈	107		
1630	2	100	2	40	15						不屈	【荷尔蒙】超过15，获得效果：不屈	107		
1631	2	100	2	42	15						不屈	【眠弹追加】超过15，获得效果：不屈	107		
1632	2	100	2	43	15						不屈	【气息】超过15，获得效果：不屈	107		
1633	2	100	2	47	15						不屈	【耐力回复】超过15，获得效果：不屈	107		
1634	2	100	2	49	15						不屈	【麻弹追加】超过15，获得效果：不屈	107		
1635	2	100	2	50	15						不屈	【根性】超过15，获得效果：不屈	107		
1636	2	100	2	51	15						不屈	【挑战者】超过15，获得效果：不屈	107		
1637	2	100	2	52	15						不屈	【抗菌】超过15，获得效果：不屈	107		
1638	2	100	2	55	13						不屈	【耐泥雪】超过13，获得效果：不屈	107		
1639	2	100	2	61	15						不屈	【广域化】超过15，获得效果：不屈	107		
1640	2	100	2	63	15						不屈	【贯通强化】超过15，获得效果：不屈	107		
1641	2	100	2	66	15						不屈	【毒弹追加】超过15，获得效果：不屈	107		
1642	2	100	2	69	12						不屈	【采集】超过12，获得效果：不屈	107		
1643	2	100	2	70	15						不屈	【散射强化】超过15，获得效果：不屈	107		
1644	2	100	2	1	20						不屈	【攻击】超过20，获得效果：不屈	107		
1645	2	100	2	2	25						不屈	【防御】超过25，获得效果：不屈	107		
1646	2	100	2	3	20						不屈	【见切】超过20，获得效果：不屈	107		
1647	2	100	2	10	25						不屈	【剥取】超过25，获得效果：不屈	107		
1648	2	100	2	12	25						不屈	【体力】超过25，获得效果：不屈	107		
1649	2	100	2	17	20						不屈	【麻痹抵抗】超过20，获得效果：不屈	107		
1650	2	100	2	22	20						不屈	【底力】超过20，获得效果：不屈	107		
1651	2	100	2	27	25						不屈	【贯通弹解放】超过25，获得效果：不屈	107		
1652	2	100	2	30	25						不屈	【散弹增加】超过25，获得效果：不屈	107		
1653	2	100	2	31	20						不屈	【气绝抗性】超过20，获得效果：不屈	107		
1654	2	100	2	33	20						不屈	【特殊攻击】超过20，获得效果：不屈	107		
1655	2	100	2	34	12						不屈	【榴弹增加】超过12，获得效果：不屈	107		
