#TSV
#============Begin of sheet============
@Sheet=防具
总表ID	物品名称	说明	物品等级	稀有度	图标ID	离开副本是否保留	材质	RANK	物品主类	物品中类	物品子类	绑定类型	拥有上限	携带上限	堆叠上限	农场精算点数	可否摧毁	购买价格	出售价格	是否商城道具	可否分解	物品过期时间	模型资源(男)	模型资源(女)	角色等级需求	种族需求	星级职业需求	星级等级需求	需求技能1ID	需求技能1等级MIN	需求技能1等级MAX	需求技能2ID	需求技能2等级MIN	需求技能2等级MAX	猎团等级需求	宠物等级需求	性别需求	可否升级Rank	Rank升级规则	可否升级等级	等级升级规则	可否升级	可否强化	可强化等级	可突破等级	突破所需强化等级	近远程类型	武器长度	初始孔数	最大孔数	攻击力	防御力	会心等级	最大斩味值	红色斩味数值	橙色斩味数值	黄色斩味数值	绿色斩味数值	蓝色斩味数值	白色斩味数值	紫色斩味数值	铜色斩味数值	银色斩味数值	金色斩味数值	耐久度	附加生命	水属性攻击力	火属性攻击力	雷属性攻击力	龙属性攻击力	冰属性攻击力	毒附加	眠附加	麻附加	爆破附加	水抗性	火抗性	雷抗性	龙抗性	冰抗性	力量	爆发	运气	体力	附加属性基因1ID	附加属性基因2ID	附加属性基因3ID	附加属性基因4ID	附加属性基因5ID	附加属性基因6ID	装备被动技1ID	值1	装备被动技2ID	值2	装备被动技3ID	值3	装备被动技4ID	值4	装备被动技5ID	值5	装备被动技6ID	值6	可否被偷窃	随机被动技大组	排序参数	强化规则	染色规则	物品过期Tag	商城索引ID	是否投放	高跟鞋	套装ID	是否被幻化	是否幻化	幻化消耗	淬炼规则	淬炼等级上限	是否允许退火	升级消耗规则	等级提升上限	粘合剂id	粘合剂数量	是否为残兵	解绑道具	解绑道具数量	护石熔炼规则	直升规则集	攻击力成长	防御力成长	附加生命成长	水属性攻击力成长	火属性攻击力成长	雷属性攻击力成长	龙属性攻击力成长	冰属性攻击力成长	水抗性成长	火抗性成长	雷抗性成长	龙抗性成长	冰抗性成长	力量成长	爆发成长	运气成长	体力成长	毒附加成长	眠附加成长	麻附加成长	爆破附加成长
65279	银眠鸟护腰·S	远程猎人装备，使用银眠鸟的素材打造，为了猎人行动方便作了大量的改进。	1	9	ep_ymn_05	1	0	1	2	2	4	2	0	0	1	0	0	80000	160	0	0	0	412211	422211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		42																								2	-2	-2	2	0											20	1	44	2	36	3	55	2	114	-1	0	0								Y			1	1	1				60127	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65280	银眠鸟护腿·S	远程猎人装备，使用银眠鸟的素材打造，能经受多种地形的考验。	1	9	ep_ymn_04	1	0	1	2	2	5	2	0	0	1	0	0	80000	160	0	0	0	512211	522211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		42																								1	-1	-1	1	0											20	1	44	2	36	3	55	2	114	-2	0	0								Y			1	1	1				60127	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65281	片耳黑狼鸟头盔·S	用片耳黑狼鸟素材打造的头部防具，穿戴后能提升猎人五感的敏锐度	1	9	ep_hln_01	1	0	1	2	2	1	2	0	0	1	0	0	80000	160	0	0	0	111070	121070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		70																								-6	4	4	2	0											49	3	57	2	119	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65282	片耳黑狼鸟腕甲·S	用片耳黑狼鸟素材打造的腕部防具，即使赤手空拳的猎人，穿戴它，也能产生战胜怪物的勇气	1	9	ep_hln_03	1	0	1	2	2	2	2	0	0	1	0	0	80000	160	0	0	0	211070	221070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		70																								-6	4	4	2	0											49	3	57	2	119	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65283	片耳黑狼鸟铠甲·S	用片耳黑狼鸟素材打造的胸部防具，在沐浴怪物的鲜血后，其色泽会更加鲜艳动人	1	9	ep_hln_02	1	0	1	2	2	3	2	0	0	1	0	0	80000	160	0	0	0	311070	321070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		3	3		70																								-7	5	5	2	0											49	2	57	1	119	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65284	片耳黑狼鸟腰甲·S	用片耳黑狼鸟素材打造的腰部防具，是一个精益求精的匠人苦思冥想三天三夜后灵感涌现的结晶	1	9	ep_hln_05	1	0	1	2	2	4	2	0	0	1	0	0	80000	160	0	0	0	411070	421070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		70																								-6	4	4	2	0											49	3	57	2	119	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65285	片耳黑狼鸟腿甲·S	用片耳黑狼鸟素材打造的足部防具，凝聚着片耳黑狼鸟的野性与愤怒	1	9	ep_hln_04	1	0	1	2	2	5	2	0	0	1	0	0	80000	160	0	0	0	511070	521070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0			3		70																								-6	4	4	2	0											49	4	57	3	119	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65286	片耳黑狼鸟战帽·S	用片耳黑狼鸟素材打造的头部防具，穿戴后能提升猎人五感的敏锐度	1	9	ep_hln_01	1	0	1	2	2	1	2	0	0	1	0	0	80000	160	0	0	0	112070	122070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		42																								-5	3	3	2	0											49	3	57	2	131	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65287	片耳黑狼鸟护手·S	用片耳黑狼鸟素材打造的腕部防具，即使赤手空拳的猎人，穿戴它，也能产生战胜怪物的勇气	1	9	ep_hln_03	1	0	1	2	2	2	2	0	0	1	0	0	80000	160	0	0	0	212070	222070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		42																								-5	3	3	1	0											49	3	57	2	131	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65288	片耳黑狼鸟护甲·S	用片耳黑狼鸟素材打造的胸部防具，在沐浴怪物的鲜血后，其色泽会更加鲜艳动人	1	9	ep_hln_02	1	0	1	2	2	3	2	0	0	1	0	0	80000	160	0	0	0	312070	322070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		3	3		42																								-5	4	4	2	0											49	2	57	1	131	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65289	片耳黑狼鸟护腰·S	用片耳黑狼鸟素材打造的腰部防具，是一个精益求精的匠人苦思冥想三天三夜后灵感涌现的结晶	1	9	ep_hln_05	1	0	1	2	2	4	2	0	0	1	0	0	80000	160	0	0	0	412070	422070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		42																								-5	4	4	2	0											49	3	57	2	131	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65290	片耳黑狼鸟护腿·S	用片耳黑狼鸟素材打造的足部防具，凝聚着片耳黑狼鸟的野性与愤怒	1	9	ep_hln_04	1	0	1	2	2	5	2	0	0	1	0	0	80000	160	0	0	0	512070	522070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1			3		42																								-5	3	3	1	0											49	4	57	3	131	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65291	银闪头盔·S	仿造电甲虫头部威武的蓄电角制作的头铠，召引雷电的能力令所有生物生畏。	1	9	ep_nby_01	1	0	1	2	2	1	2	0	0	1	0	0	80000	160	0	0	0	111073	121073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		0	3		70																								0	-2	6	0	-4											23	3	15	4	44	2	55	3	119	-3	0	0								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65292	银闪腕甲·S	采用了电甲虫素材制作的腕甲，昆虫特有的角质对雷电的伤害有着特殊的免疫效果。	1	9	ep_nby_03	1	0	1	2	2	2	2	0	0	1	0	0	80000	160	0	0	0	211073	221073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		70																								0	-2	6	0	-4											23	3	15	4	44	1	55	3	119	-2	0	0								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65293	银闪铠甲·S	使用电甲虫素材打造的铠甲，除了华丽的外表，异常坚固的防护能令猎人感到心安。	1	9	ep_nby_02	1	0	1	2	2	3	2	0	0	1	0	0	80000	160	0	0	0	311073	321073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		70																								0	-2	7	0	-5											23	3	15	2	44	2	55	3	119	-2	0	0								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65294	银闪腰甲·S	镶嵌了电甲虫薄翼的腰甲，跑动时与空气摩擦，会产生微弱的电流声。	1	9	ep_nby_05	1	0	1	2	2	4	2	0	0	1	0	0	80000	160	0	0	0	411073	421073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		3	3		70																								0	-2	6	0	-4											23	3	15	2	44	2	55	3	119	-3	0	0								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65295	银闪腿甲·S	使用电甲虫素材锻造的腿甲，仿造虫类生物的足部设计，似乎对着力面有一定的吸附作用。	1	9	ep_nby_04	1	0	1	2	2	5	2	0	0	1	0	0	80000	160	0	0	0	511073	521073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		70																								0	-2	6	0	-4											23	3	15	3	44	2	55	3	119	-2	0	0								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65296	银闪战帽·S	远程防具。电甲虫尖角打造的战帽，近看能发现电能流动其中。	1	9	ep_nby_01	1	0	1	2	2	1	2	0	0	1	0	0	80000	160	0	0	0	112073	122073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		0	3		42																								0	-2	5	0	-3											23	3	15	4	44	2	55	3	119	-3	0	0								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65297	银闪护手·S	远程防具。电甲虫素材锻造的护手，由于封印了电能，穿戴时有着不可思议的奇妙触感。	1	9	ep_nby_03	1	0	1	2	2	2	2	0	0	1	0	0	80000	160	0	0	0	212073	222073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		42																								0	-1	5	0	-3											23	3	15	4	44	1	55	3	119	-2	0	0								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65298	银闪护甲·S	远程防具。电甲虫素材制作的护甲，轻轻触摸有一种麻酥感，似乎表面漂浮着电流。	1	9	ep_nby_02	1	0	1	2	2	3	2	0	0	1	0	0	80000	160	0	0	0	312073	322073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		42																								0	-2	5	0	-4											23	3	15	2	44	2	55	3	119	-2	0	0								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65299	银闪护腰·S	远程防具。美貌度很高的裙甲，镶嵌了电甲虫透光的薄翼，穿上以后犹如精灵翩翩起舞。	1	9	ep_nby_05	1	0	1	2	2	4	2	0	0	1	0	0	80000	160	0	0	0	412073	422073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		3	3		42																								0	-2	5	0	-4											23	3	15	2	44	2	55	3	119	-3	0	0								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65300	银闪护腿·S	远程防具。电甲虫甲壳与飞翼制作出的护腿，行走间轻盈的触感仿佛能够浮空。	1	9	ep_nby_04	1	0	1	2	2	5	2	0	0	1	0	0	80000	160	0	0	0	512073	522073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		42																								0	-1	5	0	-3											23	3	15	3	44	2	55	3	119	-2	0	0								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65301	吞龙头盔·S		1	9	ep_tl_01	1	0	1	2	2	1	2	0	0	1	0	0	80000	160	0	0	0	111654	121654	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		70																								2	-6	-4	2	0											50	4	42	3	13	3	109	2	62	-2	0	0					3			Y			1	1	1				60192	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65302	吞龙腕甲·S		1	9	ep_tl_03	1	0	1	2	2	2	2	0	0	1	0	0	80000	160	0	0	0	211654	221654	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		70																								2	-6	-4	2	0											50	4	42	2	13	4	109	2	62	-2	0	0					3			Y			1	1	1				60192	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65303	吞龙铠甲·S		1	9	ep_tl_02	1	0	1	2	2	3	2	0	0	1	0	0	80000	160	0	0	0	311654	321654	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		3	3		70																								2	-7	-5	2	0											50	2	42	2	13	2	109	2	62	-3	0	0					3			Y			1	1	1				60192	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65304	吞龙腰甲·S		1	9	ep_tl_05	1	0	1	2	2	4	2	0	0	1	0	0	80000	160	0	0	0	411654	421654	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		70																								2	-6	-4	2	0											50	2	42	2	13	3	109	2	62	-2	0	0					3			Y			1	1	1				60192	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65305	吞龙腿甲·S		1	9	ep_tl_04	1	0	1	2	2	5	2	0	0	1	0	0	80000	160	0	0	0	511654	521654	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		70																								2	-6	-4	2	0											50	3	42	1	13	3	109	2	62	-2	0	0					3			Y			1	1	1				60192	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65306	吞龙战帽·S		1	9	ep_tl_01	1	0	1	2	2	1	2	0	0	1	0	0	80000	160	0	0	0	112654	122654	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		42																								2	-5	-3	2	0											55	4	42	3	13	3	131	2	62	-2	0	0					3			Y			1	1	1				60192	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65307	吞龙护手·S		1	9	ep_tl_03	1	0	1	2	2	2	2	0	0	1	0	0	80000	160	0	0	0	212654	222654	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		42																								1	-5	-3	1	0											55	4	42	2	13	4	131	2	62	-2	0	0					3			Y			1	1	1				60192	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65308	吞龙护甲·S		1	9	ep_tl_02	1	0	1	2	2	3	2	0	0	1	0	0	80000	160	0	0	0	312654	322654	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		3	3		42																								2	-5	-4	2	0											55	2	42	2	13	2	131	2	62	-3	0	0					3			Y			1	1	1				60192	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65309	吞龙护腰·S		1	9	ep_tl_05	1	0	1	2	2	4	2	0	0	1	0	0	80000	160	0	0	0	412654	422654	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		42																								2	-5	-4	2	0											55	2	42	2	13	3	131	2	62	-2	0	0					3			Y			1	1	1				60192	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65310	吞龙护腿·S		1	9	ep_tl_04	1	0	1	2	2	5	2	0	0	1	0	0	80000	160	0	0	0	512654	522654	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		42																								1	-5	-3	1	0											55	3	42	1	13	3	131	2	62	-2	0	0					3			Y			1	1	1				60192	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65311	雌火龙头盔·S	使用雌火龙素材打造的头部防具，气质与美丽,耐性与防御并存的华丽防具。	1	9	ep_chl_01	1	0	1	2	2	1	2	0	0	1	0	0	80000	160	0	0	0	111021	121021	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		3	3		70																								2	4	-2	-4	0											123	2	14	2	10	4	7	3	11	-2	0	0								Y			1	1	1				60135	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65312	雌火龙腕甲·S	使用雌火龙素材打造的腕部防具，布满了坚固的绿色鳞片,防御能力优秀。	1	9	ep_chl_03	1	0	1	2	2	2	2	0	0	1	0	0	80000	160	0	0	0	211021	221021	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		70																								2	4	-2	-4	0											123	2	14	4	10	6	7	1	11	-2	0	0								Y			1	1	1				60135	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65313	雌火龙铠甲·S	使用雌火龙素材打造的胸部防具，由大地女王的坚固鳞片组成,为猎人提供绝佳的保护。	1	9	ep_chl_02	1	0	1	2	2	3	2	0	0	1	0	0	80000	160	0	0	0	311021	321021	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		70																								2	5	-2	-5	0											123	2	14	4	10	5	7	2	11	-2	0	0								Y			1	1	1				60135	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65314	雌火龙腰甲·S	使用雌火龙素材打造的腰部防具，充满女王之力,震慑其他的猛兽。	1	9	ep_chl_05	1	0	1	2	2	4	2	0	0	1	0	0	80000	160	0	0	0	411021	421021	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		70																								2	4	-2	-4	0											123	2	14	3	10	6	7	1	11	-2	0	0								Y			1	1	1				60135	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65315	雌火龙腿甲·S	使用雌火龙素材打造的腿部防具，寄宿着女王之力,疾驰于大地之上。	1	9	ep_chl_04	1	0	1	2	2	5	2	0	0	1	0	0	80000	160	0	0	0	511021	521021	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		3	3		70																								2	4	-2	-4	0											123	2	14	2	10	4	7	3	11	-2	0	0								Y			1	1	1				60135	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
65316	雌火龙战帽·S	远程猎人装备,使用雌火龙素材制造的头部防具，精细的工艺将其打造成艺术品一般。	1	9	ep_chl_01	1	0	1	2	2	1	2	0	0	1	0	0	80000	160	0	0	0	112021	122021	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		3	3		42																								2	3	-2	-3	0											123	2	14	2	10	4	7	3	11	-2	0	0								Y			1	1	1				60135	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65317	雌火龙护手·S	远程猎人装备,使用雌火龙素材制造的腕部防具，覆盖绿色鳞片,穿着后连烈焰也不为所惧。	1	9	ep_chl_03	1	0	1	2	2	2	2	0	0	1	0	0	80000	160	0	0	0	212021	222021	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		42																								1	3	-1	-3	0											123	2	14	4	10	6	7	1	11	-2	0	0								Y			1	1	1				60135	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65318	雌火龙护甲·S	远程猎人装备,使用雌火龙素材制造的胸部防具，支配大地的女王之象征,性能卓越。	1	9	ep_chl_02	1	0	1	2	2	3	2	0	0	1	0	0	80000	160	0	0	0	312021	322021	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		42																								2	4	-2	-4	0											123	2	14	4	10	5	7	2	11	-2	0	0								Y			1	1	1				60135	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65319	雌火龙护腰·S	远程猎人装备,使用雌火龙素材制造的腰部防具，无论受到何种攻击都不会留下痕迹。	1	9	ep_chl_05	1	0	1	2	2	4	2	0	0	1	0	0	80000	160	0	0	0	412021	422021	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		42																								2	4	-2	-4	0											123	2	14	3	10	6	7	1	11	-2	0	0								Y			1	1	1				60135	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
65320	雌火龙护腿·S	远程猎人装备,使用雌火龙素材制造的腿部防具，提供了无与伦比的移动性能。	1	9	ep_chl_04	1	0	1	2	2	5	2	0	0	1	0	0	80000	160	0	0	0	512021	522021	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		3	3		42																								1	3	-1	-3	0											123	2	14	2	10	4	7	3	11	-2	0	0								Y			1	1	1				60135	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
