#TSV
#============Begin of sheet============
@Sheet=射程伤害加成
Name	ID	Ratio1	Time1	Ratio2	Time2	Ratio3	Time3	RatioFinal	LastDecrease
Default	1							1	
NormalLV1	11	0.8	0.142857142857143	1	0.357142857142857	0.5	0.571428571428571	0.001	1
NormalLV2	12	0.8	0.185714285714286	1.1	0.357142857142857	0.5	0.571428571428571	0.001	1
NormalLV3	13	0.8	0.228571428571429	1.2	0.357142857142857	0.5	0.571428571428571	0.001	1
Guantong	14	0.7	0.214285714285714	0.8	0.357142857142857	1	0.571428571428571	0.001	1
ShandanLV1	15	0.9	0.166666666666667	1	0.5	0.7	1.33333333333333	0.001	1
ShandanLV2	16	0.9	0.166666666666667	1	0.433333333333333	0.7	1.33333333333333	0.001	1
ShandanLV3	17	0.9	0.166666666666667	1	0.366666666666667	0.7	1.33333333333333	0.001	1
BowGuantongLV1	21	0.528	0.233	0.88	0.433	0.616	1	0.001	1
BowGuantongLV2	22	0.528	0.233	0.88	0.433	0.616	1	0.001	1
BowGuantongLV3	23	0.528	0.233	0.88	0.433	0.616	1	0.001	1
BowGuantongLV4	24	0.528	0.233	0.88	0.433	0.616	1	0.001	1
BowLianSheLV1	25	0.616	0.2	0.88	0.366	0.528	1	0.001	1
BowLianSheLV2	26	0.616	0.2	0.88	0.366	0.528	1	0.001	1
BowLianSheLV3	27	0.616	0.2	0.88	0.366	0.528	1	0.001	1
BowLianSheLV4	28	0.616	0.2	0.88	0.366	0.528	1	0.001	1
BowkuoShanLV1	29	0.616	0.066	0.88	0.233	0.528	1	0.001	1
BowkuoShanLV2	30	0.616	0.066	0.88	0.233	0.528	1	0.001	1
BowkuoShanLV3	31	0.616	0.066	0.88	0.233	0.528	1	0.001	1
BowkuoShanLV4	32	0.616	0.066	0.88	0.233	0.528	1	0.001	1
BowRage01	35	1	0.444444444444444						
SpeicalShootWuJu_LV1	36	1.06	0.05	1.06	0.75	1.06	1.2	0.001	1
SpeicalShootWuJu_LV2	37	1.06	0.05	1.06	0.75	1.06	1.2	0.001	1
SpeicalShootWuJu_LV3	38	1.06	0.05	1.06	0.75	1.06	1.2	0.001	1
SpeicalShootWuJu_LV4	39	1.06	0.05	1.06	0.75	1.06	1.2	0.001	1
ShuxingLV1	40	0.8	0.0857142857142857	1	0.228571428571429	0.5	0.371428571428571	0.001	1
DragonLV1	41	0.7	0.142857142857143	0.8	0.228571428571429	1	0.371428571428571	0.001	1
#============End of sheet============

#============Begin of sheet============
@Sheet=爆炸效果
ID	Name	Type	AttackName	Radius	OffsetX	OffsetY	OffsetZ
FireWork_Ground	怪物用	581	0	0	0	0	0	0								1	parabola	Earth_Ability_Mst.HIT.LavaBall_HIT_em017u01									0	0	0	0	0	0	0	0	0	1		Earth_Ability_Mst.HIT.LavaBall_HIT_em017u01						3							0	0	1	0	0	0.7			1			伤害	伤害	销毁,伤害	销毁,伤害		销毁	销毁		销毁,伤害						Em008_NewYearFireWork						
Em021AreaFireRemain	怪物用	582	0	0	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	3								0.8							0	1	0	0	0	2.2			1	伤害	伤害	伤害	伤害	伤害	伤害	伤害				伤害			销毁			Template_Attack_Fire_03						
Em025FireballExpolde	怪物用	583	0	52	0	0	0	0								1	parabola	Fire_Ability_Mst.PRJ.Fireball_em021									0	0	0	0	0	0	0	0	0	1		Fire_Ability_Mst.HIT.FireBallHitM_MST						0.8							0	1	0	0	0	30			1	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	伤害	销毁,爆炸		销毁,爆炸	销毁,爆炸	销毁,爆炸,生成物件		销毁,爆炸,生成物件			RathFireBall	85	1				
Em025_u01_Explode2	怪物用	584	0	0	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Mst.HIT.FireBallHitM_MST						2							0	1	0	0	0	0.2			1														销毁,爆炸,生成物件			RathFireBall	86	1				
Em025_u01_Explode3	怪物用	585	0	0	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Mst.HIT.FireBallHitM_MST						2							0	1	0	0	0	0.2			1														销毁,爆炸			RathFireBall		1				
Em025_u01_Explode2	怪物用	586	0	0	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Mst.HIT.FireBallHitM_MST						2							0	1	0	0	0	0.2			1														销毁,爆炸,生成物件			RathFireBall	87	1				
Em025_u01_Explode2	怪物用	587	0	0	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Mst.HIT.FireBallHitM_MST						2							0	1	0	0	0	0.2			1	伤害	伤害	伤害	伤害	伤害	伤害	伤害				伤害			销毁,爆炸,生成物件			RathFireBall		1				
Em025_u01_Explode2	怪物用	588	0	0	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Mst.HIT.FireBallHitM_MST						2							0	1	0	0	0	0.2			1	伤害	伤害	伤害	伤害	伤害	伤害	伤害				伤害			销毁,爆炸,生成物件			RathFireBall		1				
Em025_u01_Explode2	怪物用	589	0	0	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Mst.HIT.FireBallHitM_MST						2							0	1	0	0	0	0.2			1	伤害	伤害	伤害	伤害	伤害	伤害	伤害				伤害			销毁,爆炸			RathFireBall		1				
Throw_SpecialFireworksBomb	人物用	590	0	30	5	0	0	-15									parabola	Fire_Ability_Pc.PRJ.Banger_PRJ							1		0	0	0	0	0	0	0	0	0	2		Fire_Ability_Pc.HIT.MissileFireWork_Hit			Item_Grenade			0.7							0	1	0	0	0	0.6			1	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸		销毁,爆炸		销毁,爆炸	销毁,爆炸	销毁,爆炸		销毁,爆炸			SpeicalFireworksFlyBomb		29				
MissileFireWork	人物用	591	0	0	0	0	0	0								0	parabola	Fire_Ability_Mst.PRJ.FireWorkTrail_PRJ								Objects/levels/village_01/objects/v01_newyear_thing11.cgf	0	0	0	0	0	0	0	0	0	1								0.5							0	0	0	0	0	1.5			1														销毁,生成物件				92					
MissileFireWork_Launch	人物用	592	0	25	6	0	2	-4								1	parabola	Fire_Ability_Pc.PRJ.MissileryFireWork_PRJ							1		0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.MissileFireWork_Hit						0.7							0.2	1	1	0	0	10			1	销毁,爆炸		销毁,爆炸		销毁,爆炸			销毁,爆炸		销毁,爆炸		销毁,爆炸		销毁,爆炸			MissileFireWork_Launch		31				
MissileFireWorks	人物用	593	0	0	0	0	0	0								0	parabola	Fire_Ability_Mst.PRJ.FireWorkTrail_PRJ								Objects/levels/village_01/objects/v01_newyear_thing12.cgf	0	0	0	0	0	0	0	0	0	1								0.5							0	0	0	0	0	2.5			1														销毁,生成物件				93					
MissileFireWorks_Launch	人物用	594	0	20	6	0	2	-4								1	parabola	Fire_Ability_Pc.PRJ.MissileryFireWork_PRJ							1		0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.MissileFireWork_Hit						1							0.2	1	1	0	0	10			1	销毁,爆炸		销毁,爆炸		销毁,爆炸			销毁,爆炸		销毁,爆炸		销毁,爆炸		销毁,爆炸			MissileFireWorks_Launch		32				
Rage02_Flamer_1st	铳枪用	595	0	0.01	0	0	0	0								1	parabola												0	0	0	0	0	0	0	1								0.7	0	0	0	0	8	0	0	1	0	0	0	0.25			10	伤害		伤害	伤害	伤害	伤害	伤害	伤害			伤害			销毁			Rage02_Flamer_1st						
Rage02_Flamer_1st	铳枪用	596	0	0.01	0	0	0	0								1	parabola												0	0	0	0	0	0	0	1								0.7	0	0	0	0	12	0	0	1	0	0	0	0.25			10	伤害		伤害	伤害	伤害	伤害	伤害	伤害			伤害			销毁			Rage02_Flamer_1st						
Em018u01_FireBallTrace	怪物用	597	0	0	0	0	0	0								1	parabola	Earth_Ability_Mst.CST.Attack_cannon01_em018u01									0	0	0	0	0	0	0	0	0	0.7	0	Earth_Ability_Mst.CST.FistArmed01_em017U01						0.7							0.5	1	0	0	0	10			1	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	伤害	销毁,爆炸	伤害	销毁,爆炸	销毁,爆炸	销毁,爆炸		销毁			TemplateAttackFire_25		5				
NewYearCat_Bomb	怪物用	598															parabola									Objects/levels/village_01/objects/v01_newyear_thing13.cgf				360						1		Fire_Ability_Pc.CST.BarrelFireWork_CST						0.6											0	10				销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸		销毁,爆炸					30				
Em018u01_HotWind	怪物用	599	0	0	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	1	0							1							0	10	0	0	0	2.5			1	伤害	伤害	伤害	伤害	伤害	伤害					伤害			销毁			Em018_u01_HotWind						
NBY_PositiveBall	怪物用	1001	0	0	0	0	0	0								1	parabola	Energy_Ability_Mst.HOD.ElectricyBallPositive_NBY									0	0	0	0	0	0	0	0	0	3		Energy_Ability_Mst.CST.ElectricyBallPositiveExp_NBY						1							0	1	0	0	0	4			1	伤害	伤害	伤害	伤害	伤害,爆炸	伤害,爆炸	伤害	销毁,爆炸	伤害	销毁,爆炸	伤害,爆炸	销毁,爆炸		销毁,爆炸			NBY_PositiveBall_Explode		33				
NBY_NegativeBall	怪物用	1002	0	0	0	0	0	0								1	parabola	Energy_Ability_Mst.HOD.ElectricyBallNegative_NBY									0	0	0	0	0	0	0	0	0	30		Energy_Ability_Mst.CST.ElectricyBallNegativeExp_NBY						1							0	1	0	0	0	4			1	伤害	伤害	伤害	伤害	伤害	伤害	伤害	销毁,爆炸	伤害	销毁,爆炸	伤害	销毁(0),命中特效		销毁,爆炸			NBY_Negative_Explode		34	Energy_Ability_Mst.CST.ElectricyBallNegativeExp_NBY			
NBY_PositiveBall_SpawnAnother	怪物用	1003	0	0	0	0	0	0								1	parabola	Energy_Ability_Mst.HOD.ElectricyBallPositive_NBY									0	0	0	0	0	0	0	0	0	3								1							0	1	0	0	0	2			1	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁,生成物件	销毁,生成物件	销毁,生成物件			NBY_PositiveBall_Explode	95	33	Energy_Ability_Mst.CST.ElectricyBallPositiveExp_NBY			
NBY_NegativeBall_SpawnAnother	怪物用	1004	0	0	0	0	0	0								1	parabola	Energy_Ability_Mst.HOD.ElectricyBallNegative_NBY									0	0	0	0	0	0	0	0	0	3								1							0	1	0	0	0	2			1	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁,生成物件	销毁,生成物件	销毁,生成物件			NBY_Negative_Explode	96	34	Energy_Ability_Mst.CST.ElectricyBallNegativeExp_NBY			
MissileFireWorks_Launch2	人物用	1005	0	25	8	0	4	-5								1	parabola	Fire_Ability_Pc.PRJ.MissileryFireWork_PRJ							1		0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.MissileFireWork_Hit						1							0.2	1	1	0	0	10			1	销毁,爆炸		销毁,爆炸		销毁,爆炸			销毁,爆炸		销毁,爆炸		销毁,爆炸		销毁,爆炸			MissileFireWorks_Launch		32				
MissileFireWorks_Launch3	人物用	1006	0	15	4	0	1	-5								1	parabola	Fire_Ability_Pc.PRJ.MissileryFireWork_PRJ							1		0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.MissileFireWork_Hit						1							0.2	1	1	0	0	10			1	销毁,爆炸		销毁,爆炸		销毁,爆炸			销毁,爆炸		销毁,爆炸		销毁,爆炸		销毁,爆炸			MissileFireWorks_Launch		32				
Fly_Barrel_Small	人物用	1007	0	-15	0	0	0	-2									parabola	Fire_Ability_Pc.FDB.FlameTail								Objects/items/bucket_fly.cgf	0	0	0	0	0	0	0	0	0	0.5		Fire_Ability_Pc.FDB.bucket_fly			Item_Bomb			0.3							0.2	0	10	0.1	0	5			5			销毁,伤害		销毁,伤害	销毁,伤害	伤害	销毁		销毁	销毁,伤害	销毁		销毁			FlyBarrel		3				
NBY_SlashAround_ExplodePoint	怪物用	1008	0	0	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	1								3							0	1	0	0	0	0.1			1	伤害	伤害	伤害	伤害	伤害	伤害					伤害			销毁			NBY_SlashAroundII_Explode						
NBY_SingleBallShoot_Positive	怪物用	1009	0	18	0	0	0	-65								1	parabola	Energy_Ability_Mst.PRJ.ThunderBug_PRJ									0	0	0	0	0	0	0	0	0	1		Energy_Ability_Mst.HIT.ThunderBugHit						1							0	1	0	0	0	20			1	销毁	销毁	销毁	伤害	销毁,伤害	伤害	伤害	销毁		销毁	伤害	销毁		销毁			M016_ThunderShoot						
M023RaidFireBall	怪物用	1010	0	52	0	0	0	0								1	parabola	Fire_Ability_Mst.PRJ.Fireball_em021									0	0	0	0	0	0	0	0	0	0.5		Fire_Ability_Mst.HIT.FireBallHitM_MST						0.8							0	1	0	0	0	30			1	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	伤害	销毁,爆炸		销毁,爆炸	销毁,爆炸	销毁,爆炸,生成物件		销毁,爆炸			RathFireBall		37				
M023RaidFire	怪物用	1011	0	0	0	0	0	0								1	parabola	Fire_Ability_Mst.PRJ.Fireball_em021									0	0	0	0	0	0	0	0	0	0.5		Fire_Ability_Mst.HIT.FireBallHitM_MST						0.8							0	1	1	0	0	1			1	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸		销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸		销毁,爆炸			RathFireBall		37				
StrongPoisonBallArea	怪物用	1012	0	0	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	1								1.2							0	1	1	0	0	1.2			1	伤害	伤害	伤害	伤害	伤害	伤害					伤害			销毁			Template_Attack_Poison_05						
Em018u01_HotWave	怪物用	1013	0	0	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	1	0							1							0	10	0	0	0	4			1	伤害	伤害	伤害	伤害	伤害	伤害					伤害			销毁			Em018_u01_HotWind						
Em016WaterBall1	怪物用	1014	0	0	20	0	0	0								1	parabola	Water_Ability_Mst.PRJ.WaterWave_em016									0	0	0	0	0	0	0	0	0	2								0.8							0	1	0	0	0	10			1					爆炸	爆炸		爆炸			爆炸		销毁(0),爆炸	销毁			Template_KnockAway_15		38				
Em016WaterPump	怪物用	1015	0	0	20	0	0	0								1	parabola	Water_Ability_Mst.PRJ.WaterJet_em016									0	0	0	0	0	0	0	0	0	2								0.8							0	1	0	0	0	2			1					爆炸	爆炸		爆炸			爆炸			销毁			Template_KnockAway_15		39				
NBY_FunnelShoot	怪物用	1016	0	18	0	0	0	-65								1	parabola	Energy_Ability_Mst.PRJ.ElectricShoot_N_em049									0	0	0	0	0	0	0	0	0	1		Energy_Ability_Mst.HIT.ThunderBugHit_N						0.65							0	1	0	0	0	20			1	销毁	销毁	销毁	伤害	销毁,伤害	伤害	伤害	销毁		销毁	伤害	销毁		销毁			NBY_BallShoot_Negative						
Rage02_Flamer_1stEnhancedDamage	铳枪用	1017	0	0.01	0	0	0	0								1	parabola												0	0	0	0	0	0	0	1								0.7	0	0	0	0	8	0	0	1	0	0	0	0.25			0.25	伤害		伤害	伤害	伤害	伤害	伤害	伤害			伤害			销毁			Rage02_Flamer_1stEnhancedDamage						
Rage01_FuelAirBombEnhancedDamage	铳枪用	1018	0	20	5	0	0	0								1	parabola	Fire_Ability_Pc.PRJ.U_Rage01PRJ											0	0	0	0	0	0	0	1						Sounds/weapons_new:weapons_new/weapon_aoyi:chongqiang_aoyi1_feixing		0.5	0	0	0	0	0.5	0	0	1	0	0	0	0.25			10	销毁,生成物件		销毁,生成物件	销毁,生成物件	销毁,生成物件	销毁,生成物件		销毁,生成物件			销毁,生成物件			销毁,生成物件				99					
Rage01_FuelAirBomb_BlastEnhancedDamage	铳枪用	1019	0	0.01	0	0	0	0								1	parabola	Fire_Ability_Pc.HIT.U_Rage01Innate_HIT											0	0	0	0	0	0	0	1						Sounds/weapons_new:weapons_new/weapon_aoyi:chongqiang_aoyi1_baozha		6.5	0	0	0	0	0	0	1.5	2	2	0.5	1	2.4			10	伤害		伤害	伤害	伤害	伤害	伤害	伤害			伤害			销毁			Rage01_FuelAirBombEnhancedDamage						
Em029FireBall	怪物用	1020	0	18	0	0	0	-65								1	parabola	Fire_Ability_Mst.PRJ.FireBall_Fly_em029									0	0	0	0	0.1	0	0	0	0	1.5								1							0	1	0	0	0	5			1	销毁	销毁	销毁	伤害	销毁(0),伤害,命中特效	销毁(0),伤害,命中特效	伤害	伤害,销毁(0),爆炸,命中特效		伤害,销毁(0),爆炸,命中特效	伤害	销毁(0),爆炸,命中特效,生成物件		销毁			TemplateAttackFire_60	100	44	Fire_Ability_Mst.PRJ.FireBall_Bst_em029			
Em029FireBallSmall	怪物用	1021	0	9	5	0	0	-15								1	parabola	Fire_Ability_Mst.PRJ.Fireballsmall_Fly_em029									0	0	0	0	0.1	0	0	0	0	1.5								0.8							0	1	0	0	0	5			1	销毁	销毁	销毁	伤害	销毁(0),伤害,命中特效	伤害	伤害	销毁(0),爆炸,命中特效		销毁(0),爆炸,命中特效	伤害	销毁(0),爆炸,命中特效		销毁			TemplateAttackFire_60		45	Fire_Ability_Mst.PRJ.FireBallsmall_Bst_em029			
NBY_FunnelShoot_Positive	怪物用	1022	0	18	0	0	0	-65								1	parabola	Energy_Ability_Mst.PRJ.ThunderBug_PRJ									0	0	0	0	0	0	0	0	0	1		Energy_Ability_Mst.HIT.ThunderBugHit						0.65							0	1	0	0	0	20			1	销毁	销毁	销毁	伤害	销毁,伤害	伤害	伤害	销毁		销毁	伤害	销毁		销毁			NBY_BallShoot_Positive						
SleepBallGold	怪物用	1023	0	47	0	0	0	0								1	parabola	Air_Ability_Mst.HIT.Sleep_Ball_Em014_u02									0	0	0	0	0	0	0	0	0	1		Air_Ability_Mst.HIT.SleepHIT_M_Em014_u02						0.8							0	1	0	0	0	30			1			伤害	伤害	伤害	伤害	伤害	销毁		销毁	伤害	销毁,生成物件		销毁			SleepDrunk	151					
SleepGasGold	怪物用	1024	0	0	0	0	0	0								0	parabola										0	0	0	0	0	0	0	0	0	2.5								2							0	8	0	0.5	0	4			1	伤害	伤害	伤害	伤害	伤害	伤害	伤害				伤害			销毁			SleepDrunk						
Em004_u28FireBall	怪物用	1025	0	52	0	0	0	0								1	parabola	Fire_Ability_Mst.PRJ.Fireball_em021									0	0	0	0	0	0	0	0	0	1		Fire_Ability_Mst.HIT.FireBallHitM_MST						0.8							0	1	0	0	0	30			1	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	伤害	销毁,爆炸		销毁,爆炸	销毁,爆炸			销毁,爆炸			RathFireBall		1				
PoisonBall_WaterDragon	怪物用	1026	0	0	0	0	0	0								1	parabola	Water_Ability_Mst.PRJ.PoisonBallM_MST									0	0	0	0	0	0	0	0	0	1		Water_Ability_Mst.HIT.PoisonBallHitM_MST						0.65							0	1	0	0	0	20			1	销毁	销毁	销毁,伤害	销毁,伤害	销毁,伤害	销毁,伤害	伤害	销毁(0),伤害,命中特效		销毁(0),命中特效	销毁,伤害	销毁(0),命中特效	销毁(0),命中特效	销毁			Template_Attack_Poison_20			Water_Ability_Mst.HIT.PoisonBallHitM_MST			
SandStone	怪物用	1027	0	0	0	0	0	0								1	parabola	Earth_Ability_Mst.PRJ.stone_em023u01							0	Objects/fx/earth/rock_em023u01.cgf	0	0	0	0	0	0	0	0	0	1		Earth_Ability_Mst.PRJ.stone_bst_em023u01						0.8							0	1	0	0	0	6			10			伤害	伤害	伤害	伤害	伤害	销毁(0),命中特效,爆炸		销毁(0),命中特效,爆炸	伤害	销毁(0),命中特效,爆炸	销毁(0),命中特效	销毁,爆炸			TemplateAttack_25		41	Earth_Ability_Mst.PRJ.stone_bst_em023u01			
GroundSandBall	怪物用	1028	0	0	0	0	0	0								1	parabola	Earth_Ability_Mst.PRJ.Maraca02_em023u01									0	0	0	0	0	0	0	0	0	1		Earth_Ability_Mst.HIT.Hitground_sand_em023u01						0.8							0	1	0	0	0	6			10			伤害	伤害	伤害	伤害	伤害	销毁(0),命中特效,爆炸		销毁(0),命中特效,爆炸	伤害	销毁(0),命中特效,爆炸	销毁(0),命中特效	销毁,爆炸			Em023_u01_SandBall_Big		42	Earth_Ability_Mst.HIT.Hitground_sand_em023u01			
Em033_DPoisonBall	怪物用	1029	0	0	0	0	0	0								0	parabola	Air_Ability_Mst.CST.Attack_poisonball02-a_em033							1		0	0	0	0	0	0	0	0	0	1		Air_Ability_Mst.CST.Attack_poisonballHIT_02-3cc_em033						0.8							0	1	0	0	0	20			1	销毁	销毁	销毁,生成物件	销毁,生成物件	销毁,生成物件	销毁,生成物件	销毁(0)	销毁(0)		销毁(0)		销毁(0),命中特效,生成物件		销毁			Em033_DPoison	152		Air_Ability_Mst.CST.Attack_poisonballHIT_02-3cc_em033			
Em033_TiredBall	怪物用	1030	0	0	0	0	0	0								0	parabola										0	0	0	0	0	0	0	0	0	2.5		Air_Ability_Mst.CST.Attack_poisonballHIT_01-cc_em033						0.8							0	1	0	0	0	15			1	销毁	销毁										销毁(0),命中特效,生成物件		销毁				154		Air_Ability_Mst.CST.Attack_poisonballHIT_01-cc_em033			
Em026_u01_TailBullet	怪物用	1031	0	65	0	0	0	0								1	parabola	Earth_Ability_Mst.PRJ.shuijing_fly_em026u01								Objects/fx/organic/em026_shuijing_fly.cfg	0	0	0	0	0	0	0	0	0	0.3		Earth_Ability_Mst.PRJ.shuijing_bst_em026u01						0.5							0	1	0	0	0	30			1	销毁	销毁	伤害	伤害	伤害	伤害	伤害	销毁		销毁	伤害	销毁		销毁			BeamBomb						
BeamBomb_Em026_u01	怪物用	1032	0	65	0	0	0	0								1	parabola									objects/fx/organic/em026u01_shuijing1.cgf	0	0	0	0	0	0	0	0	0	0.8		Earth_Ability_Mst.FDB.Ore_Bomb_em026u01						1							0	1	0	0	0	30			1	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	伤害	销毁,爆炸		销毁,爆炸	销毁,爆炸	销毁,爆炸		销毁,爆炸			BeamBomb		15				
Em033_360PoisonBall	怪物用	1033	0	0	0	0	0	0								0	parabola										0	0	0	0	0	0	0	0	0	2.5		Air_Ability_Mst.CST.Attack_poisonballHIT_03_em033						0.8							0	1	0	0	0	15			1												销毁,生成物件		销毁				155					
Em033_PoisonBall	怪物用	1034	0	0	0	0	0	0								0	parabola	Air_Ability_Mst.CST.Attack_poisonball01_em033							1		0	0	0	0	0	0	0	0	0	0.5		Air_Ability_Mst.CST.Attack_poisonball03-1_HIT_em033						0.8							0	1	0	0	0	20			1	销毁	销毁	销毁,生成物件	销毁,生成物件	销毁,生成物件	销毁,生成物件	销毁(0)	销毁(0)		销毁(0)		销毁(0),命中特效,生成物件		销毁			Em033_Poison	153		Air_Ability_Mst.CST.Attack_poisonball03-1_HIT_em033			
SleepFlyBall	怪物用	1035	0	0	0	0	0	0								0	parabola										0	0	0	0	0	0	0	0	0	4								3							0	8	0	0.5	0	3			1			伤害	伤害	伤害	伤害								销毁			SleepBall						
SleepFlyBallGold	怪物用	1036	0	0	0	0	0	0								0	parabola										0	0	0	0	0	0	0	0	0	4								3							0	8	0	0.5	0	3			1			伤害	伤害	伤害	伤害								销毁			SleepDrunk						
Em035_Thunder	怪物用	1037	0	0	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	4								3							0	8	0	0.5	0	3			1			伤害	伤害	伤害	伤害						销毁,命中特效		销毁			Em035_LightningAttack			Energy_Ability_Mst.CST.Qilin_01_em035			
Em035_AOE_Thunder	怪物用	1039	0	0	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	4								3							0	8	0	0.5	0	3			1								销毁(0),爆炸,命中特效		销毁(0),爆炸,命中特效		销毁(0),爆炸,命中特效	销毁(0),爆炸,命中特效	销毁					43	Energy_Ability_Mst.CST.Qilin_04_em035			
Em028SnowBall	怪物用	1040	0	0	0	0	0	0								1	parabola	Ice_Ability_Mst.PRJ.IceRock_PRJ									0	0	0	0	0	0	0	0	0	1								1							0.07	0	1	0	0	6			10			伤害	伤害	伤害	伤害	伤害	销毁		销毁	伤害	销毁(0),命中特效	销毁(0),命中特效	销毁			Template_KnockAway_45			Ice_Ability_Mst.HIT.IceBallHitM_MST			
Em017_u01GroundFire	怪物用	1042	0	0	0	0	0	0								0	parabola										0	0	0	0	0	0	0	0	0	2.5								2							0	8	0	1	0	4			1	伤害	伤害	伤害	伤害	伤害	伤害	伤害				伤害			销毁			Em017_u01GroundFire						
Em029FireBallSmallB	怪物用	1043	0	7	5	0	0	-15								1	parabola	Fire_Ability_Mst.PRJ.Fireballsmall_Fly_em029									0	0	0	0	0.1	0	0	0	0	1.5								0.8							0	1	0	0	0	5			1	销毁	销毁	销毁	伤害	销毁(0),伤害,命中特效	伤害	伤害	销毁(0),爆炸,命中特效		销毁(0),爆炸,命中特效	伤害	销毁(0),爆炸,命中特效		销毁			TemplateAttackFire_60		45	Fire_Ability_Mst.PRJ.FireBallsmall_Bst_em029			
Em029FireBallSmallC	怪物用	1044	0	11	5	0	0	-15								1	parabola	Fire_Ability_Mst.PRJ.Fireballsmall_Fly_em029									0	0	0	0	0.1	0	0	0	0	1.5								0.8							0	1	0	0	0	5			1	销毁	销毁	销毁	伤害	销毁(0),伤害,命中特效	伤害	伤害	销毁(0),爆炸,命中特效		销毁(0),爆炸,命中特效	伤害	销毁(0),爆炸,命中特效		销毁			TemplateAttackFire_60		45	Fire_Ability_Mst.PRJ.FireBallsmall_Bst_em029			
Em029FireBallSmallD	怪物用	1045	0	9	7	0	0	-15								1	parabola	Fire_Ability_Mst.PRJ.Fireballsmall_Fly_em029									0	0	0	0	0.1	0	0	0	0	1.5								0.8							0	1	0	0	0	5			1	销毁	销毁	销毁	伤害	销毁(0),伤害,命中特效	伤害	伤害	销毁(0),爆炸,命中特效		销毁(0),爆炸,命中特效	伤害	销毁(0),爆炸,命中特效		销毁			TemplateAttackFire_60		45	Fire_Ability_Mst.PRJ.FireBallsmall_Bst_em029			
Em029FireBallSmallE	怪物用	1046	0	11	7	0	0	-15								1	parabola	Fire_Ability_Mst.PRJ.Fireballsmall_Fly_em029									0	0	0	0	0.1	0	0	0	0	1.5								0.8							0	1	0	0	0	5			1	销毁	销毁	销毁	伤害	销毁(0),伤害,命中特效	伤害	伤害	销毁(0),爆炸,命中特效		销毁(0),爆炸,命中特效	伤害	销毁(0),爆炸,命中特效		销毁			TemplateAttackFire_60		45	Fire_Ability_Mst.PRJ.FireBallsmall_Bst_em029			
