#TSV
#============Begin of sheet============
@Sheet=亚种怪物武器模型ID
avatarid	partid	modelfile1	modelfile2	usecustomcolor	customcolor	texture	secondary_usecustomcolor	secondary_customcolor	secondary_texture	surfacetype	customeffect	effect_pos	effect_angle	effect_scale	effect_bone	effect_worlddir	customeffect_slave	effect_slave_pos	effect_slave_angle	effect_slave_scale	effect_slave_bone	effect_slave_worlddir
211492	2	Objects/characters/player/male/ma048_pl_m/ma048_pl_m_arm.chr		0	0,0,0	Objects/characters/player/male/ma048_pl_m/ma048_pl_m_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
311492	3	objects/characters/player/male/ma048_pl_m/ma048_pl_m_body_havok.cdf	objects/characters/player/male/ma048_pl_m/ma048_pl_m_body_non_havok.chr	0	0,0,0	Objects/characters/player/male/ma048_pl_m/ma048_pl_m_body.mtl	0	0,0,0	objects/characters/player/male/ma048_pl_m/ma048_pl_m_body.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
411492	4	Objects/characters/player/male/ma048_pl_m/ma048_pl_m_wst.chr		0	0,0,0	Objects/characters/player/male/ma048_pl_m/ma048_pl_m_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
511492	5	Objects/characters/player/male/ma048_pl_m/ma048_pl_m_leg.chr		0	0,0,0	Objects/characters/player/male/ma048_pl_m/ma048_pl_m_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
121492	1	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_hat.chr		0	0,0,0	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
221492	2	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_arm.chr		0	0,0,0	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
321492	3	objects/characters/player/female/ma048_pl_f/ma048_pl_f_body_havok.cdf	objects/characters/player/female/ma048_pl_f/ma048_pl_f_body_non_havok.chr	0	0,0,0	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
421492	4	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_wst.chr		0	0,0,0	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
521492	5	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_leg.chr		0	0,0,0	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
112492	1	Objects/characters/player/male/ma048_pl_m/ma048_pl_m_hat.chr		0	0,0,0	Objects/characters/player/male/ma048_pl_m/ma048_pl_m_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
212492	2	Objects/characters/player/male/ma048_pl_m/ma048_pl_m_arm.chr		0	0,0,0	Objects/characters/player/male/ma048_pl_m/ma048_pl_m_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
312492	3	objects/characters/player/male/ma048_pl_m/ma048_pl_m_body_havok.cdf	objects/characters/player/male/ma048_pl_m/ma048_pl_m_body_non_havok.chr	0	0,0,0	Objects/characters/player/male/ma048_pl_m/ma048_pl_m_body.mtl	0	0,0,0	objects/characters/player/male/ma048_pl_m/ma048_pl_m_body.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
412492	4	Objects/characters/player/male/ma048_pl_m/ma048_pl_m_wst.chr		0	0,0,0	Objects/characters/player/male/ma048_pl_m/ma048_pl_m_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
512492	5	Objects/characters/player/male/ma048_pl_m/ma048_pl_m_leg.chr		0	0,0,0	Objects/characters/player/male/ma048_pl_m/ma048_pl_m_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
122492	1	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_hat.chr		0	0,0,0	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
222492	2	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_arm.chr		0	0,0,0	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
322492	3	objects/characters/player/female/ma048_pl_f/ma048_pl_f_body_havok.cdf	objects/characters/player/female/ma048_pl_f/ma048_pl_f_body_non_havok.chr	0	0,0,0	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
422492	4	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_wst.chr		0	0,0,0	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
522492	5	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_leg.chr		0	0,0,0	Objects/characters/player/female/ma048_pl_f/ma048_pl_f_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
111493	1	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_hat.chr		0	0,0,0	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
211493	2	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_arm.chr		0	0,0,0	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
311493	3	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_body.chr		0	0,0,0	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
411493	4	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_wst.chr		0	0,0,0	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
511493	5	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_leg.chr		0	0,0,0	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
121493	1	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_hat.chr		0	0,0,0	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
221493	2	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_arm.chr		0	0,0,0	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
321493	3	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_body.chr		0	0,0,0	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
421493	4	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_wst.chr		0	0,0,0	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
521493	5	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_leg.chr		0	0,0,0	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
112493	1	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_hat.chr		0	0,0,0	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
212493	2	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_arm.chr		0	0,0,0	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
312493	3	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_body.chr		0	0,0,0	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
412493	4	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_wst.chr		0	0,0,0	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
512493	5	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_leg.chr		0	0,0,0	Objects/characters/player/male/ma058_pl_m/ma058_pl_m_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
122493	1	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_hat.chr		0	0,0,0	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
222493	2	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_arm.chr		0	0,0,0	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
322493	3	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_body.chr		0	0,0,0	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
422493	4	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_wst.chr		0	0,0,0	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
522493	5	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_leg.chr		0	0,0,0	Objects/characters/player/female/ma058_pl_f/ma058_pl_f_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
111494	1	objects/characters/player/male/ma058_pl_m/ma058_pl_m_hat.chr		0	0,0,0	Objects/characters/player/male/ma058_u01_pl_m/ma058_u01_pl_m_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
211494	2	objects/characters/player/male/ma058_pl_m/ma058_pl_m_arm.chr		0	0,0,0	Objects/characters/player/male/ma058_u01_pl_m/ma058_u01_pl_m_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
311494	3	objects/characters/player/male/ma058_pl_m/ma058_pl_m_body.chr		0	0,0,0	Objects/characters/player/male/ma058_u01_pl_m/ma058_u01_pl_m_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
411494	4	objects/characters/player/male/ma058_pl_m/ma058_pl_m_wst.chr		0	0,0,0	Objects/characters/player/male/ma058_u01_pl_m/ma058_u01_pl_m_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
511494	5	objects/characters/player/male/ma058_pl_m/ma058_pl_m_leg.chr		0	0,0,0	Objects/characters/player/male/ma058_u01_pl_m/ma058_u01_pl_m_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
121494	1	objects/characters/player/female/ma058_pl_f/ma058_pl_f_hat.chr		0	0,0,0	Objects/characters/player/female/ma058_u01_pl_f/ma058_u01_pl_f_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
221494	2	objects/characters/player/female/ma058_pl_f/ma058_pl_f_arm.chr		0	0,0,0	Objects/characters/player/female/ma058_u01_pl_f/ma058_u01_pl_f_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
321494	3	objects/characters/player/female/ma058_pl_f/ma058_pl_f_body.chr		0	0,0,0	Objects/characters/player/female/ma058_u01_pl_f/ma058_u01_pl_f_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
421494	4	objects/characters/player/female/ma058_pl_f/ma058_pl_f_wst.chr		0	0,0,0	Objects/characters/player/female/ma058_u01_pl_f/ma058_u01_pl_f_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
521494	5	objects/characters/player/female/ma058_pl_f/ma058_pl_f_leg.chr		0	0,0,0	Objects/characters/player/female/ma058_u01_pl_f/ma058_u01_pl_f_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
112494	1	objects/characters/player/male/ma058_pl_m/ma058_pl_m_hat.chr		0	0,0,0	Objects/characters/player/male/ma058_u01_pl_m/ma058_u01_pl_m_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
212494	2	objects/characters/player/male/ma058_pl_m/ma058_pl_m_arm.chr		0	0,0,0	Objects/characters/player/male/ma058_u01_pl_m/ma058_u01_pl_m_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
312494	3	objects/characters/player/male/ma058_pl_m/ma058_pl_m_body.chr		0	0,0,0	Objects/characters/player/male/ma058_u01_pl_m/ma058_u01_pl_m_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
412494	4	objects/characters/player/male/ma058_pl_m/ma058_pl_m_wst.chr		0	0,0,0	Objects/characters/player/male/ma058_u01_pl_m/ma058_u01_pl_m_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
512494	5	objects/characters/player/male/ma058_pl_m/ma058_pl_m_leg.chr		0	0,0,0	Objects/characters/player/male/ma058_u01_pl_m/ma058_u01_pl_m_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
122494	1	objects/characters/player/female/ma058_pl_f/ma058_pl_f_hat.chr		0	0,0,0	Objects/characters/player/female/ma058_u01_pl_f/ma058_u01_pl_f_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
222494	2	objects/characters/player/female/ma058_pl_f/ma058_pl_f_arm.chr		0	0,0,0	Objects/characters/player/female/ma058_u01_pl_f/ma058_u01_pl_f_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
322494	3	objects/characters/player/female/ma058_pl_f/ma058_pl_f_body.chr		0	0,0,0	Objects/characters/player/female/ma058_u01_pl_f/ma058_u01_pl_f_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
422494	4	objects/characters/player/female/ma058_pl_f/ma058_pl_f_wst.chr		0	0,0,0	Objects/characters/player/female/ma058_u01_pl_f/ma058_u01_pl_f_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
522494	5	objects/characters/player/female/ma058_pl_f/ma058_pl_f_leg.chr		0	0,0,0	Objects/characters/player/female/ma058_u01_pl_f/ma058_u01_pl_f_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
111495	1	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_hat.chr		0	0,0,0	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
211495	2	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_arm.chr		0	0,0,0	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
311495	3	objects/characters/player/male/ma059_pl_m/ma059_pl_m_body_havok.chr	objects/characters/player/male/ma059_pl_m/ma059_pl_m_body_non_havok.chr	0	0,0,0	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
411495	4	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_wst.chr		0	0,0,0	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
511495	5	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_leg.chr		0	0,0,0	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
121495	1	Objects/characters/player/female/ma059_pl_f/ma059_pl_f_hat.chr		0	0,0,0	Objects/characters/player/female/ma059_pl_f/ma059_pl_f_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
221495	2	Objects/characters/player/female/ma059_pl_f/ma059_pl_f_arm.chr		0	0,0,0	Objects/characters/player/female/ma059_pl_f/ma059_pl_f_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
321495	3	objects/characters/player/female/ma059_pl_f/ma059_pl_f_body_havok.chr	objects/characters/player/female/ma059_pl_f/ma059_pl_f_body_non_havok.chr	0	0,0,0	Objects/characters/player/female/ma059_pl_f/ma059_pl_f_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
421495	4	Objects/characters/player/female/ma059_pl_f/ma059_pl_f_wst.chr		0	0,0,0	Objects/characters/player/female/ma059_pl_f/ma059_pl_f_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
521495	5	objects/characters/player/female/ma059_pl_f/ma059_pl_f_leg_havok.chr	objects/characters/player/female/ma059_pl_f/ma059_pl_f_leg_non_havok.chr	0	0,0,0	Objects/characters/player/female/ma059_pl_f/ma059_pl_f_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
112495	1	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_hat.chr		0	0,0,0	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
212495	2	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_arm.chr		0	0,0,0	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
312495	3	objects/characters/player/male/ma059_pl_m/ma059_pl_m_body_havok.chr	objects/characters/player/male/ma059_pl_m/ma059_pl_m_body_non_havok.chr	0	0,0,0	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
412495	4	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_wst.chr		0	0,0,0	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
512495	5	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_leg.chr		0	0,0,0	Objects/characters/player/male/ma059_pl_m/ma059_pl_m_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
122495	1	Objects/characters/player/female/ma059_pl_f/ma059_pl_f_hat.chr		0	0,0,0	Objects/characters/player/female/ma059_pl_f/ma059_pl_f_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
222495	2	Objects/characters/player/female/ma059_pl_f/ma059_pl_f_arm.chr		0	0,0,0	Objects/characters/player/female/ma059_pl_f/ma059_pl_f_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
322495	3	objects/characters/player/female/ma059_pl_f/ma059_pl_f_body_havok.chr	objects/characters/player/female/ma059_pl_f/ma059_pl_f_body_non_havok.chr	0	0,0,0	Objects/characters/player/female/ma059_pl_f/ma059_pl_f_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
422495	4	Objects/characters/player/female/ma059_pl_f/ma059_pl_f_wst.chr		0	0,0,0	Objects/characters/player/female/ma059_pl_f/ma059_pl_f_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
522495	5	objects/characters/player/female/ma059_pl_f/ma059_pl_f_leg_havok.chr	objects/characters/player/female/ma059_pl_f/ma059_pl_f_leg_non_havok.chr	0	0,0,0	Objects/characters/player/female/ma059_pl_f/ma059_pl_f_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
111496	1	objects/characters/player/male/ma059_pl_m/ma059_pl_m_hat.chr		0	0,0,0	Objects/characters/player/male/ma059_u01_pl_m/ma059_u01_pl_m_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
211496	2	objects/characters/player/male/ma059_pl_m/ma059_pl_m_arm.chr		0	0,0,0	Objects/characters/player/male/ma059_u01_pl_m/ma059_u01_pl_m_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
311496	3	objects/characters/player/male/ma059_pl_m/ma059_pl_m_body_havok.chr	objects/characters/player/male/ma059_pl_m/ma059_pl_m_body_non_havok.chr	0	0,0,0	Objects/characters/player/male/ma059_u01_pl_m/ma059_u01_pl_m_body.mtl	0	0,0,0	Objects/characters/player/male/ma059_u01_pl_m/ma059_u01_pl_m_body.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
411496	4	objects/characters/player/male/ma059_pl_m/ma059_pl_m_wst.chr		0	0,0,0	Objects/characters/player/male/ma059_u01_pl_m/ma059_u01_pl_m_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
511496	5	objects/characters/player/male/ma059_pl_m/ma059_pl_m_leg.chr		0	0,0,0	Objects/characters/player/male/ma059_u01_pl_m/ma059_u01_pl_m_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
121496	1	objects/characters/player/female/ma059_pl_f/ma059_pl_f_hat.chr		0	0,0,0	Objects/characters/player/female/ma059_u01_pl_f/ma059_u01_pl_f_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
221496	2	objects/characters/player/female/ma059_pl_f/ma059_pl_f_arm.chr		0	0,0,0	Objects/characters/player/female/ma059_u01_pl_f/ma059_u01_pl_f_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
321496	3	objects/characters/player/female/ma059_pl_f/ma059_pl_f_body_havok.chr	objects/characters/player/female/ma059_pl_f/ma059_pl_f_body_non_havok.chr	0	0,0,0	Objects/characters/player/female/ma059_u01_pl_f/ma059_u01_pl_f_body.mtl	0	0,0,0	Objects/characters/player/female/ma059_u01_pl_f/ma059_u01_pl_f_body.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
421496	4	objects/characters/player/female/ma059_pl_f/ma059_pl_f_wst.chr		0	0,0,0	Objects/characters/player/female/ma059_u01_pl_f/ma059_u01_pl_f_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
521496	5	objects/characters/player/female/ma059_pl_f/ma059_pl_f_leg_havok.chr	objects/characters/player/female/ma059_pl_f/ma059_pl_f_leg_non_havok.chr	0	0,0,0	Objects/characters/player/female/ma059_u01_pl_f/ma059_u01_pl_f_leg.mtl	0	0,0,0	Objects/characters/player/female/ma059_u01_pl_f/ma059_u01_pl_f_leg.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
112496	1	objects/characters/player/male/ma059_pl_m/ma059_pl_m_hat.chr		0	0,0,0	Objects/characters/player/male/ma059_u01_pl_m/ma059_u01_pl_m_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
212496	2	objects/characters/player/male/ma059_pl_m/ma059_pl_m_arm.chr		0	0,0,0	Objects/characters/player/male/ma059_u01_pl_m/ma059_u01_pl_m_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
312496	3	objects/characters/player/male/ma059_pl_m/ma059_pl_m_body_havok.chr	objects/characters/player/male/ma059_pl_m/ma059_pl_m_body_non_havok.chr	0	0,0,0	Objects/characters/player/male/ma059_u01_pl_m/ma059_u01_pl_m_body.mtl	0	0,0,0	Objects/characters/player/male/ma059_u01_pl_m/ma059_u01_pl_m_body.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
412496	4	objects/characters/player/male/ma059_pl_m/ma059_pl_m_wst.chr		0	0,0,0	Objects/characters/player/male/ma059_u01_pl_m/ma059_u01_pl_m_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
512496	5	objects/characters/player/male/ma059_pl_m/ma059_pl_m_leg.chr		0	0,0,0	Objects/characters/player/male/ma059_u01_pl_m/ma059_u01_pl_m_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
122496	1	objects/characters/player/female/ma059_pl_f/ma059_pl_f_hat.chr		0	0,0,0	Objects/characters/player/female/ma059_u01_pl_f/ma059_u01_pl_f_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
222496	2	objects/characters/player/female/ma059_pl_f/ma059_pl_f_arm.chr		0	0,0,0	Objects/characters/player/female/ma059_u01_pl_f/ma059_u01_pl_f_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
322496	3	objects/characters/player/female/ma059_pl_f/ma059_pl_f_body_havok.chr	objects/characters/player/female/ma059_pl_f/ma059_pl_f_body_non_havok.chr	0	0,0,0	Objects/characters/player/female/ma059_u01_pl_f/ma059_u01_pl_f_body.mtl	0	0,0,0	Objects/characters/player/female/ma059_u01_pl_f/ma059_u01_pl_f_body.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
422496	4	objects/characters/player/female/ma059_pl_f/ma059_pl_f_wst.chr		0	0,0,0	Objects/characters/player/female/ma059_u01_pl_f/ma059_u01_pl_f_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
522496	5	objects/characters/player/female/ma059_pl_f/ma059_pl_f_leg_havok.chr	objects/characters/player/female/ma059_pl_f/ma059_pl_f_leg_non_havok.chr	0	0,0,0	Objects/characters/player/female/ma059_u01_pl_f/ma059_u01_pl_f_leg.mtl	0	0,0,0	Objects/characters/player/female/ma059_u01_pl_f/ma059_u01_pl_f_leg.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
