#TSV
#============Begin of sheet============
@Sheet=开箱子
开包物品ID	开包物品名称	消耗材料	开包时间	道具添加模式	随机物品组Min	随机物品组Max	绑定类型	重复选择物品组	物品组ID	相对概率	随机物品次数Min	随机物品次数Max
5793	星盘礼.陆	0	1000		0	0	2	0	14448	0	0	0
5794	星盘礼.柒	0	1000		0	0	2	0	14449	0	0	0
5794	星盘礼.柒	0	1000		0	0	2	0	14450	0	0	0
5794	星盘礼.柒	0	1000		0	0	2	0	14451	0	0	0
5795	星盘礼.捌	0	1000		0	0	2	0	14452	0	0	0
5795	星盘礼.捌	0	1000		0	0	2	0	14453	0	0	0
5795	星盘礼.捌	0	1000		0	0	2	0	14454	0	0	0
5796	星盘礼.玖	0	1000		0	0	2	0	14455	0	0	0
5796	星盘礼.玖	0	1000		0	0	2	0	14456	0	0	0
5796	星盘礼.玖	0	1000		0	0	2	0	14457	0	0	0
5796	星盘礼.玖	0	1000		0	0	2	0	14458	0	0	0
5796	星盘礼.玖	0	1000		0	0	2	0	14459	0	0	0
5797	星盘礼.拾	0	1000		0	0	2	0	14460	0	0	0
5797	星盘礼.拾	0	1000		0	0	2	0	14461	0	0	0
5797	星盘礼.拾	0	1000		0	0	2	0	14462	0	0	0
5798	星盘礼.拾壹	0	1000		0	0	2	0	14463	0	0	0
5798	星盘礼.拾壹	0	1000		0	0	2	0	14464	0	0	0
5798	星盘礼.拾壹	0	1000		0	0	2	0	14465	0	0	0
5798	星盘礼.拾壹	0	1000		0	0	2	0	14466	0	0	0
5799	星盘礼.拾贰	0	1000		0	0	2	0	14467	0	0	0
5799	星盘礼.拾贰	0	1000		0	0	2	0	14468	0	0	0
5799	星盘礼.拾贰	0	1000		0	0	2	0	14469	0	0	0
5799	星盘礼.拾贰	0	1000		0	0	2	0	14470	0	0	0
5800	十星礼包	0	1000		0	0	2	0	14471	0	0	0
5800	十星礼包	0	1000		0	0	2	0	14472	0	0	0
5800	十星礼包	0	1000		0	0	2	0	14473	0	0	0
5800	十星礼包	0	1000		0	0	2	0	14474	0	0	0
5801	异星殖装套装	0	1000		0	0	2	0	14475	0	0	0
5802	异星喵	0	1000		0	0	2	0	14480	0	0	0
5802	异星喵	0	1000		0	0	2	0	14481	0	0	0
5802	异星喵	0	1000		0	0	2	0	14482	0	0	0
5803	血矛促销包	0	1000		0	0	2	0	14483	0	0	0
5803	血矛促销包	0	1000		0	0	2	0	14484	0	0	0
5804	铂铳促销包	0	1000		0	0	2	0	14485	0	0	0
5804	铂铳促销包	0	1000		0	0	2	0	14486	0	0	0
5805	钛刃促销包	0	1000		0	0	2	0	14487	0	0	0
5805	钛刃促销包	0	1000		0	0	2	0	14488	0	0	0
5806	糖果礼包	0	1000		0	0	0	0	14489	0	0	0
5807	万圣节礼包	0	1000		0	0	2	0	14490	0	0	0
5807	万圣节礼包	0	1000		0	0	2	0	14491	0	0	0
5807	万圣节礼包	0	1000		0	0	2	0	14492	0	0	0
5807	万圣节礼包	0	1000		0	0	2	0	14493	0	0	0
5807	万圣节礼包	0	1000		0	0	2	0	14494	0	0	0
5808	万圣鬼影随机包	0	1000		0	0	2	0	14495	0	0	0
5809	万圣魅影随机包	0	1000		0	0	2	0	14496	0	0	0
5810	喜大普奔礼包	0	1000		0	0	2	0	14497	0	0	0
5810	喜大普奔礼包	0	1000		0	0	2	0	14498	0	0	0
5810	喜大普奔礼包	0	1000		0	0	2	0	14499	0	0	0
5810	喜大普奔礼包	0	1000		0	0	2	0	14500	0	0	0
5810	喜大普奔礼包	0	1000		0	0	2	0	14501	0	0	0
5810	喜大普奔礼包	0	1000		0	0	2	0	14502	0	0	0
5810	喜大普奔礼包	0	1000		0	0	2	0	14503	0	0	0
5810	喜大普奔礼包	0	1000		0	0	2	0	14504	0	0	0
5810	喜大普奔礼包	0	1000		0	0	2	0	14505	0	0	0
5811	恐暴龙高阶素材包	0	1000		0	0	3	0	14506	0	0	0
5812	麒麟高阶素材包	0	1000		0	0	3	0	14507	0	0	0
5813	梅城2圈奖励	0	1000		0	0	2	0	14508	0	0	0
5813	梅城2圈奖励	0	1000		0	0	2	0	14509	0	0	0
5813	梅城2圈奖励	0	1000		0	0	2	0	14510	0	0	0
5813	梅城2圈奖励	0	1000		0	0	2	0	14511	0	0	0
5813	梅城2圈奖励	0	1000		0	0	2	0	14512	0	0	0
5813	梅城2圈奖励	0	1000		0	0	2	0	14513	0	0	0
5814	梅城4圈奖励	0	1000		0	0	2	0	14514	0	0	0
5814	梅城4圈奖励	0	1000		0	0	2	0	14515	0	0	0
5814	梅城4圈奖励	0	1000		0	0	2	0	14516	0	0	0
5814	梅城4圈奖励	0	1000		0	0	2	0	14517	0	0	0
5814	梅城4圈奖励	0	1000		0	0	2	0	14518	0	0	0
5814	梅城4圈奖励	0	1000		0	0	2	0	14519	0	0	0
5814	梅城4圈奖励	0	1000		0	0	2	0	14520	0	0	0
5814	梅城4圈奖励	0	1000		0	0	2	0	14521	0	0	0
5815	梅城6圈奖励	0	1000		0	0	2	0	14522	0	0	0
5815	梅城6圈奖励	0	1000		0	0	2	0	14523	0	0	0
5815	梅城6圈奖励	0	1000		0	0	2	0	14524	0	0	0
5815	梅城6圈奖励	0	1000		0	0	2	0	14525	0	0	0
5815	梅城6圈奖励	0	1000		0	0	2	0	14526	0	0	0
5815	梅城6圈奖励	0	1000		0	0	2	0	14527	0	0	0
5815	梅城6圈奖励	0	1000		0	0	2	0	14528	0	0	0
5816	梅城8圈奖励	0	1000		0	0	2	0	14529	0	0	0
5816	梅城8圈奖励	0	1000		0	0	2	0	14530	0	0	0
5816	梅城8圈奖励	0	1000		0	0	2	0	14531	0	0	0
5816	梅城8圈奖励	0	1000		0	0	2	0	14532	0	0	0
5816	梅城8圈奖励	0	1000		0	0	2	0	14533	0	0	0
5816	梅城8圈奖励	0	1000		0	0	2	0	14534	0	0	0
5817	梅城10圈奖励	0	1000		0	0	2	0	14535	0	0	0
5817	梅城10圈奖励	0	1000		0	0	2	0	14536	0	0	0
5817	梅城10圈奖励	0	1000		0	0	2	0	14537	0	0	0
5817	梅城10圈奖励	0	1000		0	0	2	0	14538	0	0	0
5817	梅城10圈奖励	0	1000		0	0	2	0	14539	0	0	0
5817	梅城10圈奖励	0	1000		0	0	2	0	14540	0	0	0
5818	三千醉晴岚套装	0	1000		0	0	2	0	14541	0	0	0
5818	三千醉晴岚套装	0	1000		0	0	2	0	14542	0	0	0
5818	三千醉晴岚套装	0	1000		0	0	2	0	14543	0	0	0
5818	三千醉晴岚套装	0	1000		0	0	2	0	14544	0	0	0
5818	三千醉晴岚套装	0	1000		0	0	2	0	14545	0	0	0
5819	封龙套装	0	1000		0	0	2	0	14546	0	0	0
5819	封龙套装	0	1000		0	0	2	0	14547	0	0	0
5819	封龙套装	0	1000		0	0	2	0	14548	0	0	0
5819	封龙套装	0	1000		0	0	2	0	14549	0	0	0
5819	封龙套装	0	1000		0	0	2	0	14550	0	0	0
5820	古文刀龙晶包	0	1000		0	0	2	0	14551	0	0	0
5820	古文刀龙晶包	0	1000		0	0	2	0	14552	0	0	0
5821	亮金短匕龙晶包	0	1000		0	0	2	0	14553	0	0	0
5821	亮金短匕龙晶包	0	1000		0	0	2	0	14554	0	0	0
5822	星尘晶弓龙晶包	0	1000		0	0	2	0	14555	0	0	0
5822	星尘晶弓龙晶包	0	1000		0	0	2	0	14556	0	0	0
5823	秋日狩猎礼包1	0	1000		0	0	2	0	14557	0	0	0
5823	秋日狩猎礼包1	0	1000		0	0	2	0	14558	0	0	0
5823	秋日狩猎礼包1	0	1000		0	0	2	0	14559	0	0	0
5824	秋日狩猎礼包2	0	1000		0	0	2	0	14560	0	0	0
5824	秋日狩猎礼包2	0	1000		0	0	2	0	14561	0	0	0
5824	秋日狩猎礼包2	0	1000		0	0	2	0	14562	0	0	0
5825	秋日狩猎礼包3	0	1000		0	0	2	0	14563	0	0	0
5825	秋日狩猎礼包3	0	1000		0	0	2	0	14564	0	0	0
5825	秋日狩猎礼包3	0	1000		0	0	2	0	14565	0	0	0
5825	秋日狩猎礼包3	0	1000		0	0	2	0	14566	0	0	0
5826	秋日狩猎礼包4	0	1000		0	0	2	0	14567	0	0	0
5826	秋日狩猎礼包4	0	1000		0	0	2	0	14568	0	0	0
5826	秋日狩猎礼包4	0	1000		0	0	2	0	14569	0	0	0
5827	秋日狩猎礼包5	0	1000		0	0	2	0	14570	0	0	0
5827	秋日狩猎礼包5	0	1000		0	0	2	0	14571	0	0	0
5827	秋日狩猎礼包5	0	1000		0	0	2	0	14572	0	0	0
5827	秋日狩猎礼包5	0	1000		0	0	2	0	14573	0	0	0
5828	可选礼包	0	1000		0	0	2	0	14574	0	0	0
5828	可选礼包	0	1000		0	0	2	0	14575	0	0	0
5828	可选礼包	0	1000		0	0	2	0	14576	0	0	0
5828	可选礼包	0	1000		0	0	2	0	14577	0	0	0
5829	可选礼包测试用	0	1000		0	0	2	0	14578	0	0	0
5829	可选礼包测试用	0	1000		0	0	2	0	14579	0	0	0
5829	可选礼包测试用	0	1000		0	0	2	0	14580	0	0	0
5829	可选礼包测试用	0	1000		0	0	2	0	14581	0	0	0
5829	可选礼包测试用	0	1000		0	0	2	0	14582	0	0	0
5829	可选礼包测试用	0	1000		0	0	2	0	14583	0	0	0
5829	可选礼包测试用	0	1000		0	0	2	0	14584	0	0	0
5829	可选礼包测试用	0	1000		0	0	2	0	14585	0	0	0
5829	可选礼包测试用	0	1000		0	0	2	0	14586	0	0	0
5829	可选礼包测试用	0	1000		0	0	2	0	14587	0	0	0
5829	可选礼包测试用	0	1000		0	0	2	0	14588	0	0	0
5830	星盘礼.壹	0	1000		0	0	2	0	14589	0	0	0
5830	星盘礼.壹	0	1000		0	0	2	0	14590	0	0	0
5830	星盘礼.壹	0	1000		0	0	2	0	14591	0	0	0
5831	星盘礼.贰	0	1000		0	0	2	0	14592	0	0	0
5831	星盘礼.贰	0	1000		0	0	2	0	14593	0	0	0
5831	星盘礼.贰	0	1000		0	0	2	0	14594	0	0	0
5832	星盘礼.叁	0	1000		0	0	2	0	14595	0	0	0
5832	星盘礼.叁	0	1000		0	0	2	0	14596	0	0	0
5832	星盘礼.叁	0	1000		0	0	2	0	14597	0	0	0
5833	星盘礼.肆	0	1000		0	0	2	0	14598	0	0	0
5833	星盘礼.肆	0	1000		0	0	2	0	14599	0	0	0
5833	星盘礼.肆	0	1000		0	0	2	0	14600	0	0	0
5834	星盘礼.伍	0	1000		0	0	2	0	14601	0	0	0
5834	星盘礼.伍	0	1000		0	0	2	0	14602	0	0	0
5834	星盘礼.伍	0	1000		0	0	2	0	14603	0	0	0
5835	星盘礼.陆	0	1000		0	0	2	0	14604	0	0	0
5835	星盘礼.陆	0	1000		0	0	2	0	14605	0	0	0
5835	星盘礼.陆	0	1000		0	0	2	0	14606	0	0	0
5835	星盘礼.陆	0	1000		0	0	2	0	14607	0	0	0
5835	星盘礼.陆	0	1000		0	0	2	0	14608	0	0	0
5836	星盘礼.柒	0	1000		0	0	2	0	14609	0	0	0
5836	星盘礼.柒	0	1000		0	0	2	0	14610	0	0	0
5836	星盘礼.柒	0	1000		0	0	2	0	14611	0	0	0
5837	星盘礼.捌	0	1000		0	0	2	0	14612	0	0	0
5837	星盘礼.捌	0	1000		0	0	2	0	14613	0	0	0
5837	星盘礼.捌	0	1000		0	0	2	0	14614	0	0	0
5838	星盘礼.玖	0	1000		0	0	2	0	14615	0	0	0
5838	星盘礼.玖	0	1000		0	0	2	0	14616	0	0	0
5838	星盘礼.玖	0	1000		0	0	2	0	14617	0	0	0
5838	星盘礼.玖	0	1000		0	0	2	0	14618	0	0	0
5838	星盘礼.玖	0	1000		0	0	2	0	14619	0	0	0
5839	星盘礼.拾	0	1000		0	0	2	0	14620	0	0	0
5839	星盘礼.拾	0	1000		0	0	2	0	14621	0	0	0
5839	星盘礼.拾	0	1000		0	0	2	0	14622	0	0	0
5840	星盘礼.拾壹	0	1000		0	0	2	0	14623	0	0	0
5840	星盘礼.拾壹	0	1000		0	0	2	0	14624	0	0	0
5840	星盘礼.拾壹	0	1000		0	0	2	0	14625	0	0	0
5840	星盘礼.拾壹	0	1000		0	0	2	0	14626	0	0	0
5841	星盘礼.拾贰	0	1000		0	0	2	0	14627	0	0	0
5841	星盘礼.拾贰	0	1000		0	0	2	0	14628	0	0	0
5841	星盘礼.拾贰	0	1000		0	0	2	0	14629	0	0	0
5841	星盘礼.拾贰	0	1000		0	0	2	0	14630	0	0	0
5842	十星礼包	0	1000		0	0	2	0	14631	0	0	0
5842	十星礼包	0	1000		0	0	2	0	14632	0	0	0
5842	十星礼包	0	1000		0	0	2	0	14633	0	0	0
5842	十星礼包	0	1000		0	0	2	0	14634	0	0	0
5843	血源贵族套装	0	1000		0	0	2	0	14635	0	0	0
5843	血源贵族套装	0	1000		0	0	2	0	14636	0	0	0
5843	血源贵族套装	0	1000		0	0	2	0	14637	0	0	0
5843	血源贵族套装	0	1000		0	0	2	0	14638	0	0	0
5843	血源贵族套装	0	1000		0	0	2	0	14639	0	0	0
5844	未来科技石板包	0	1000		0	0	2	0	14640	0	0	0
5844	未来科技石板包	0	1000		0	0	2	0	14641	0	0	0
5845	红黄十四期猎团奖1	0	1000		0	0	2	0	14642	0	0	0
5845	红黄十四期猎团奖1	0	1000		0	0	2	0	14643	0	0	0
5845	红黄十四期猎团奖1	0	1000		0	0	2	0	14644	0	0	0
5845	红黄十四期猎团奖1	0	1000		0	0	2	0	14645	0	0	0
5846	红黄十四期猎团奖2	0	1000		0	0	2	0	14646	0	0	0
5846	红黄十四期猎团奖2	0	1000		0	0	2	0	14647	0	0	0
5846	红黄十四期猎团奖2	0	1000		0	0	2	0	14648	0	0	0
5846	红黄十四期猎团奖2	0	1000		0	0	2	0	14649	0	0	0
5847	红黄十四期猎团奖3	0	1000		0	0	2	0	14650	0	0	0
5847	红黄十四期猎团奖3	0	1000		0	0	2	0	14651	0	0	0
5847	红黄十四期猎团奖3	0	1000		0	0	2	0	14652	0	0	0
5847	红黄十四期猎团奖3	0	1000		0	0	2	0	14653	0	0	0
5848	红黄十四期猎团奖4	0	1000		0	0	2	0	14654	0	0	0
5848	红黄十四期猎团奖4	0	1000		0	0	2	0	14655	0	0	0
5848	红黄十四期猎团奖4	0	1000		0	0	2	0	14656	0	0	0
5848	红黄十四期猎团奖4	0	1000		0	0	2	0	14657	0	0	0
5849	红黄十四期猎团奖5	0	1000		0	0	2	0	14658	0	0	0
5849	红黄十四期猎团奖5	0	1000		0	0	2	0	14659	0	0	0
5849	红黄十四期猎团奖5	0	1000		0	0	2	0	14660	0	0	0
5849	红黄十四期猎团奖5	0	1000		0	0	2	0	14661	0	0	0
5850	红黄十四期猎团奖6	0	1000		0	0	2	0	14662	0	0	0
5850	红黄十四期猎团奖6	0	1000		0	0	2	0	14663	0	0	0
5850	红黄十四期猎团奖6	0	1000		0	0	2	0	14664	0	0	0
5850	红黄十四期猎团奖6	0	1000		0	0	2	0	14665	0	0	0
5851	红黄十四期猎团奖7	0	1000		0	0	2	0	14666	0	0	0
5851	红黄十四期猎团奖7	0	1000		0	0	2	0	14667	0	0	0
5851	红黄十四期猎团奖7	0	1000		0	0	2	0	14668	0	0	0
5851	红黄十四期猎团奖7	0	1000		0	0	2	0	14669	0	0	0
5852	红黄十四期猎团奖8	0	1000		0	0	2	0	14670	0	0	0
5852	红黄十四期猎团奖8	0	1000		0	0	2	0	14671	0	0	0
5852	红黄十四期猎团奖8	0	1000		0	0	2	0	14672	0	0	0
5852	红黄十四期猎团奖8	0	1000		0	0	2	0	14673	0	0	0
5853	红黄十四期猎团奖9	0	1000		0	0	2	0	14674	0	0	0
5853	红黄十四期猎团奖9	0	1000		0	0	2	0	14675	0	0	0
5853	红黄十四期猎团奖9	0	1000		0	0	2	0	14676	0	0	0
5853	红黄十四期猎团奖9	0	1000		0	0	2	0	14677	0	0	0
5854	红黄十四期个人奖1	0	1000		0	0	2	0	14678	0	0	0
5854	红黄十四期个人奖1	0	1000		0	0	2	0	14679	0	0	0
5854	红黄十四期个人奖1	0	1000		0	0	2	0	14680	0	0	0
5854	红黄十四期个人奖1	0	1000		0	0	2	0	14681	0	0	0
5854	红黄十四期个人奖1	0	1000		0	0	2	0	14682	0	0	0
5855	红黄十四期个人奖2	0	1000		0	0	2	0	14683	0	0	0
5855	红黄十四期个人奖2	0	1000		0	0	2	0	14684	0	0	0
5855	红黄十四期个人奖2	0	1000		0	0	2	0	14685	0	0	0
5855	红黄十四期个人奖2	0	1000		0	0	2	0	14686	0	0	0
5855	红黄十四期个人奖2	0	1000		0	0	2	0	14687	0	0	0
5856	红黄十四期个人奖3	0	1000		0	0	2	0	14688	0	0	0
5856	红黄十四期个人奖3	0	1000		0	0	2	0	14689	0	0	0
5856	红黄十四期个人奖3	0	1000		0	0	2	0	14690	0	0	0
5856	红黄十四期个人奖3	0	1000		0	0	2	0	14691	0	0	0
5856	红黄十四期个人奖3	0	1000		0	0	2	0	14692	0	0	0
5857	红黄十四期个人奖4	0	1000		0	0	2	0	14693	0	0	0
5857	红黄十四期个人奖4	0	1000		0	0	2	0	14694	0	0	0
5857	红黄十四期个人奖4	0	1000		0	0	2	0	14695	0	0	0
5857	红黄十四期个人奖4	0	1000		0	0	2	0	14696	0	0	0
5857	红黄十四期个人奖4	0	1000		0	0	2	0	14697	0	0	0
5858	红黄十四期个人奖5	0	1000		0	0	2	0	14698	0	0	0
5858	红黄十四期个人奖5	0	1000		0	0	2	0	14699	0	0	0
5858	红黄十四期个人奖5	0	1000		0	0	2	0	14700	0	0	0
5858	红黄十四期个人奖5	0	1000		0	0	2	0	14701	0	0	0
5858	红黄十四期个人奖5	0	1000		0	0	2	0	14702	0	0	0
5859	红黄十四期个人奖6	0	1000		0	0	2	0	14703	0	0	0
5859	红黄十四期个人奖6	0	1000		0	0	2	0	14704	0	0	0
5859	红黄十四期个人奖6	0	1000		0	0	2	0	14705	0	0	0
5859	红黄十四期个人奖6	0	1000		0	0	2	0	14706	0	0	0
5859	红黄十四期个人奖6	0	1000		0	0	2	0	14707	0	0	0
5860	红黄十四期个人奖7	0	1000		0	0	2	0	14708	0	0	0
5860	红黄十四期个人奖7	0	1000		0	0	2	0	14709	0	0	0
5860	红黄十四期个人奖7	0	1000		0	0	2	0	14710	0	0	0
5860	红黄十四期个人奖7	0	1000		0	0	2	0	14711	0	0	0
5860	红黄十四期个人奖7	0	1000		0	0	2	0	14712	0	0	0
5860	红黄十四期个人奖7	0	1000		0	0	2	0	14713	0	0	0
5860	红黄十四期个人奖7	0	1000		0	0	2	0	14714	0	0	0
5861	红黄十四期个人奖8	0	1000		0	0	2	0	14715	0	0	0
5861	红黄十四期个人奖8	0	1000		0	0	2	0	14716	0	0	0
5861	红黄十四期个人奖8	0	1000		0	0	2	0	14717	0	0	0
5861	红黄十四期个人奖8	0	1000		0	0	2	0	14718	0	0	0
5861	红黄十四期个人奖8	0	1000		0	0	2	0	14719	0	0	0
5861	红黄十四期个人奖8	0	1000		0	0	2	0	14720	0	0	0
5862	红黄十四期个人奖9	0	1000		0	0	2	0	14721	0	0	0
5862	红黄十四期个人奖9	0	1000		0	0	2	0	14722	0	0	0
5863	获胜全体	0	1000		0	0	2	0	14723	0	0	0
5863	获胜全体	0	1000		0	0	2	0	14724	0	0	0
5863	获胜全体	0	1000		0	0	2	0	14725	0	0	0
5864	失败全体	0	1000		0	0	2	0	14726	0	0	0
5864	失败全体	0	1000		0	0	2	0	14727	0	0	0
5864	失败全体	0	1000		0	0	2	0	14728	0	0	0
5865	全体前500	0	1000		0	0	2	0	14729	0	0	0
5865	全体前500	0	1000		0	0	2	0	14730	0	0	0
5865	全体前500	0	1000		0	0	2	0	14731	0	0	0
5866	全体前1000	0	1000		0	0	2	0	14732	0	0	0
5866	全体前1000	0	1000		0	0	2	0	14733	0	0	0
5867	全体猎团前10	0	1000		0	0	2	0	14734	0	0	0
5868	天地争锋·胜者敢斗奖	0	1000		0	0	2	0	14735	0	0	0
5868	天地争锋·胜者敢斗奖	0	1000		0	0	2	0	14736	0	0	0
5868	天地争锋·胜者敢斗奖	0	1000		0	0	2	0	14737	0	0	0
5868	天地争锋·胜者敢斗奖	0	1000		0	0	2	0	14738	0	0	0
5868	天地争锋·胜者敢斗奖	0	1000		0	0	2	0	14739	0	0	0
5869	助力礼包	0	1000		0	0	2	0	14740	0	0	0
5869	助力礼包	0	1000		0	0	2	0	14741	0	0	0
5869	助力礼包	0	1000		0	0	2	0	14742	0	0	0
5869	助力礼包	0	1000		0	0	2	0	14743	0	0	0
5870	全胜礼包	0	1000		0	0	2	0	14744	0	0	0
5870	全胜礼包	0	1000		0	0	2	0	14745	0	0	0
5870	全胜礼包	0	1000		0	0	2	0	14746	0	0	0
5871	普通奖励	0	1000		0	0	2	0	14747	0	0	0
5871	普通奖励	0	1000		0	0	2	0	14748	0	0	0
5871	普通奖励	0	1000		0	0	2	0	14749	0	0	0
5872	精英奖励	0	1000		0	0	2	0	14750	0	0	0
5872	精英奖励	0	1000		0	0	2	0	14751	0	0	0
5872	精英奖励	0	1000		0	0	2	0	14752	0	0	0
5873	礼包奖励1	0	1000		0	0	2	0	14753	0	0	0
5873	礼包奖励1	0	1000		0	0	2	0	14754	0	0	0
5873	礼包奖励1	0	1000		0	0	2	0	14755	0	0	0
5873	礼包奖励1	0	1000		0	0	2	0	14756	0	0	0
5874	礼包奖励2	0	1000		0	0	2	0	14757	0	0	0
5874	礼包奖励2	0	1000		0	0	2	0	14758	0	0	0
5874	礼包奖励2	0	1000		0	0	2	0	14759	0	0	0
5874	礼包奖励2	0	1000		0	0	2	0	14760	0	0	0
5875	礼包奖励3	0	1000		0	0	2	0	14761	0	0	0
5875	礼包奖励3	0	1000		0	0	2	0	14762	0	0	0
5875	礼包奖励3	0	1000		0	0	2	0	14763	0	0	0
5875	礼包奖励3	0	1000		0	0	2	0	14764	0	0	0
5876	礼包奖励4	0	1000		0	0	2	0	14765	0	0	0
5876	礼包奖励4	0	1000		0	0	2	0	14766	0	0	0
5876	礼包奖励4	0	1000		0	0	2	0	14767	0	0	0
5876	礼包奖励4	0	1000		0	0	2	0	14768	0	0	0
5877	狩心T恤随机包	0	1000		0	0	2	0	14769	0	0	0
5878	元旦福利礼180CM	0	1000		0	0	2	0	14770	0	0	0
5878	元旦福利礼180CM	0	1000		0	0	2	0	14771	0	0	0
5878	元旦福利礼180CM	0	1000		0	0	2	0	14772	0	0	0
5879	元旦福利礼190CM	0	1000		0	0	2	0	14773	0	0	0
5879	元旦福利礼190CM	0	1000		0	0	2	0	14774	0	0	0
5879	元旦福利礼190CM	0	1000		0	0	2	0	14775	0	0	0
5880	元旦福利礼200CM	0	1000		0	0	2	0	14776	0	0	0
5880	元旦福利礼200CM	0	1000		0	0	2	0	14777	0	0	0
5880	元旦福利礼200CM	0	1000		0	0	2	0	14778	0	0	0
5881	元旦福利礼210CM	0	1000		0	0	2	0	14779	0	0	0
5882	元旦福利礼220CM	0	1000		0	0	2	0	14780	0	0	0
5882	元旦福利礼220CM	0	1000		0	0	2	0	14781	0	0	0
5882	元旦福利礼220CM	0	1000		0	0	2	0	14782	0	0	0
5883	元旦福利礼230CM	0	1000		0	0	2	0	14783	0	0	0
5884	猎币红包	0	1000		0	0	2	0	14784	0	0	0
5885	发条喵套装永久	0	1000		0	0	2	0	14785	0	0	0
5885	发条喵套装永久	0	1000		0	0	2	0	14786	0	0	0
5885	发条喵套装永久	0	1000		0	0	2	0	14787	0	0	0
5886	年糕礼盒	0	1000		0	0	2	0	14788	0	0	0
5886	年糕礼盒	0	1000		0	0	2	0	14789	0	0	0
5886	年糕礼盒	0	1000		0	0	2	0	14790	0	0	0
5886	年糕礼盒	0	1000		0	0	2	0	14791	0	0	0
5887	梅城2圈奖励	0	1000		0	0	2	0	14792	0	0	0
5887	梅城2圈奖励	0	1000		0	0	2	0	14793	0	0	0
5887	梅城2圈奖励	0	1000		0	0	2	0	14794	0	0	0
5887	梅城2圈奖励	0	1000		0	0	2	0	14795	0	0	0
5887	梅城2圈奖励	0	1000		0	0	2	0	14796	0	0	0
5887	梅城2圈奖励	0	1000		0	0	2	0	14797	0	0	0
5888	梅城4圈奖励	0	1000		0	0	2	0	14798	0	0	0
5888	梅城4圈奖励	0	1000		0	0	2	0	14799	0	0	0
5888	梅城4圈奖励	0	1000		0	0	2	0	14800	0	0	0
5888	梅城4圈奖励	0	1000		0	0	2	0	14801	0	0	0
5888	梅城4圈奖励	0	1000		0	0	2	0	14802	0	0	0
5888	梅城4圈奖励	0	1000		0	0	2	0	14803	0	0	0
5888	梅城4圈奖励	0	1000		0	0	2	0	14804	0	0	0
5888	梅城4圈奖励	0	1000		0	0	2	0	14805	0	0	0
5889	梅城6圈奖励	0	1000		0	0	2	0	14806	0	0	0
5889	梅城6圈奖励	0	1000		0	0	2	0	14807	0	0	0
5889	梅城6圈奖励	0	1000		0	0	2	0	14808	0	0	0
5889	梅城6圈奖励	0	1000		0	0	2	0	14809	0	0	0
5889	梅城6圈奖励	0	1000		0	0	2	0	14810	0	0	0
5889	梅城6圈奖励	0	1000		0	0	2	0	14811	0	0	0
5889	梅城6圈奖励	0	1000		0	0	2	0	14812	0	0	0
5890	梅城8圈奖励	0	1000		0	0	2	0	14813	0	0	0
5890	梅城8圈奖励	0	1000		0	0	2	0	14814	0	0	0
5890	梅城8圈奖励	0	1000		0	0	2	0	14815	0	0	0
5890	梅城8圈奖励	0	1000		0	0	2	0	14816	0	0	0
5890	梅城8圈奖励	0	1000		0	0	2	0	14817	0	0	0
5890	梅城8圈奖励	0	1000		0	0	2	0	14818	0	0	0
5891	梅城10圈奖励	0	1000		0	0	2	0	14819	0	0	0
5891	梅城10圈奖励	0	1000		0	0	2	0	14820	0	0	0
5891	梅城10圈奖励	0	1000		0	0	2	0	14821	0	0	0
5891	梅城10圈奖励	0	1000		0	0	2	0	14822	0	0	0
5891	梅城10圈奖励	0	1000		0	0	2	0	14823	0	0	0
5891	梅城10圈奖励	0	1000		0	0	2	0	14824	0	0	0
5892	月下雷鸣套装	0	1000		0	0	2	0	14825	0	0	0
5892	月下雷鸣套装	0	1000		0	0	2	0	14826	0	0	0
5892	月下雷鸣套装	0	1000		0	0	2	0	14827	0	0	0
5892	月下雷鸣套装	0	1000		0	0	2	0	14828	0	0	0
5892	月下雷鸣套装	0	1000		0	0	2	0	14829	0	0	0
5893	浪人·喧哗套装套装	0	1000		0	0	2	0	14830	0	0	0
5893	浪人·喧哗套装套装	0	1000		0	0	2	0	14831	0	0	0
5893	浪人·喧哗套装套装	0	1000		0	0	2	0	14832	0	0	0
5893	浪人·喧哗套装套装	0	1000		0	0	2	0	14833	0	0	0
5893	浪人·喧哗套装套装	0	1000		0	0	2	0	14834	0	0	0
5894	星陨魔甲套装	0	1000		0	0	2	0	14835	0	0	0
5894	星陨魔甲套装	0	1000		0	0	2	0	14836	0	0	0
5894	星陨魔甲套装	0	1000		0	0	2	0	14837	0	0	0
5894	星陨魔甲套装	0	1000		0	0	2	0	14838	0	0	0
5894	星陨魔甲套装	0	1000		0	0	2	0	14839	0	0	0
5895	刀锋猎团套装	0	1000		0	0	2	0	14840	0	0	0
5895	刀锋猎团套装	0	1000		0	0	2	0	14841	0	0	0
5895	刀锋猎团套装	0	1000		0	0	2	0	14842	0	0	0
5895	刀锋猎团套装	0	1000		0	0	2	0	14843	0	0	0
5895	刀锋猎团套装	0	1000		0	0	2	0	14844	0	0	0
5896	以柔克刚套装	0	1000		0	0	2	0	14845	0	0	0
5896	以柔克刚套装	0	1000		0	0	2	0	14846	0	0	0
5896	以柔克刚套装	0	1000		0	0	2	0	14847	0	0	0
