#TSV
#============Begin of sheet============
@Sheet=DynamiteDamage
等级	关卡模式	难度	人对怪爆破伤系数	怪对人爆破伤系数
20	6	2	222	375	150	72	1.6	1	1	222	1	222	2.46	2.46	2.46	2.46
20	6	3	277	375	150	72	1.6	0.888888888888889	1	277	1.125	277	2.46	2.46	2.46	2.46
21	6	1	163	375	150	72	1.58	1	1	163	1	163	2.46	2.46	2.46	2.46
21	6	2	230	375	150	72	1.58	1	1	230	1	230	2.46	2.46	2.46	2.46
21	6	3	287	375	150	72	1.58	0.888888888888889	1	287	1.125	287	2.46	2.46	2.46	2.46
22	6	1	169	375	150	72	1.56	1	1	169	1	169	2.46	2.46	2.46	2.46
22	6	2	237	375	150	72	1.56	1	1	237	1	237	2.46	2.46	2.46	2.46
22	6	3	297	375	150	72	1.56	0.888888888888889	1	297	1.125	297	2.46	2.46	2.46	2.46
23	6	1	174	375	150	72	1.54	1	1	174	1	174	2.46	2.46	2.46	2.46
23	6	2	245	375	150	72	1.54	1	1	245	1	245	2.46	2.46	2.46	2.46
23	6	3	306	375	150	72	1.54	0.888888888888889	1	306	1.125	306	2.46	2.46	2.46	2.46
24	6	1	180	375	150	72	1.52	1	1	180	1	180	2.46	2.46	2.46	2.46
24	6	2	253	375	150	72	1.52	1	1	253	1	253	2.46	2.46	2.46	2.46
24	6	3	316	375	150	72	1.52	0.888888888888889	1	316	1.125	316	2.46	2.46	2.46	2.46
25	6	1	208	375	150	72	1.5	1	1	208	1	208	2.46	2.46	2.46	2.46
25	6	2	261	375	150	72	1.5	1	1	261	1	261	2.46	2.46	2.46	2.46
25	6	3	326	375	150	72	1.5	0.888888888888889	1	326	1.125	326	2.46	2.46	2.46	2.46
26	6	1	215	375	150	72	1.48	1	1	215	1	215	2.46	2.46	2.46	2.46
26	6	2	268	375	150	72	1.48	1	1	268	1	268	2.46	2.46	2.46	2.46
26	6	3	336	375	150	72	1.48	0.888888888888889	1	336	1.125	336	2.46	2.46	2.46	2.46
27	6	1	221	375	150	72	1.46	1	1	221	1	221	2.46	2.46	2.46	2.46
27	6	2	276	375	150	72	1.46	1	1	276	1	276	2.46	2.46	2.46	2.46
27	6	3	345	375	150	72	1.46	0.888888888888889	1	345	1.125	345	2.46	2.46	2.46	2.46
28	6	1	227	375	150	72	1.44	1	1	227	1	227	2.46	2.46	2.46	2.46
28	6	2	284	375	150	72	1.44	1	1	284	1	284	2.46	2.46	2.46	2.46
28	6	3	355	375	150	72	1.44	0.888888888888889	1	355	1.125	355	2.46	2.46	2.46	2.46
29	6	1	233	375	150	72	1.42	1	1	233	1	233	2.46	2.46	2.46	2.46
29	6	2	292	375	150	72	1.42	1	1	292	1	292	2.46	2.46	2.46	2.46
29	6	3	365	375	150	72	1.42	0.888888888888889	1	365	1.125	365	2.46	2.46	2.46	2.46
30	6	1	239	425	150	72	1.4	0.888888888888889	1	239	1.125	239	2.46	2.46	2.46	2.46
30	6	2	333	425	150	72	1.4	0.888888888888889	1	333	1.125	333	2.46	2.46	2.46	2.46
30	6	3	416	425	150	72	1.4	0.8	1	416	1.25	416	2.46	2.46	2.46	2.46
31	6	1	246	425	150	72	1.38	0.888888888888889	1	246	1.125	246	2.45	2.45	2.45	2.45
31	6	2	341	425	150	72	1.38	0.888888888888889	1	341	1.125	341	2.45	2.45	2.45	2.45
31	6	3	427	425	150	72	1.38	0.8	1	427	1.25	427	2.45	2.45	2.45	2.45
32	6	1	252	425	150	72	1.36	0.888888888888889	1	252	1.125	252	2.44	2.44	2.44	2.44
32	6	2	350	425	150	72	1.36	0.888888888888889	1	350	1.125	350	2.44	2.44	2.44	2.44
32	6	3	438	425	150	72	1.36	0.8	1	438	1.25	438	2.44	2.44	2.44	2.44
33	6	1	258	425	150	72	1.34	0.888888888888889	1	258	1.125	258	2.43	2.43	2.43	2.43
33	6	2	359	425	150	72	1.34	0.888888888888889	1	359	1.125	359	2.43	2.43	2.43	2.43
33	6	3	448	425	150	72	1.34	0.8	1	448	1.25	448	2.43	2.43	2.43	2.43
34	6	1	264	425	150	72	1.32	0.888888888888889	1	264	1.125	264	2.42	2.42	2.42	2.42
34	6	2	367	425	150	72	1.32	0.888888888888889	1	367	1.125	367	2.42	2.42	2.42	2.42
34	6	3	459	425	150	72	1.32	0.8	1	459	1.25	459	2.42	2.42	2.42	2.42
35	6	1	298	425	150	72	1.3	0.888888888888889	1	298	1.125	298	2.41	2.41	2.41	2.41
35	6	2	373	425	150	72	1.3	0.888888888888889	1	373	1.125	373	2.41	2.41	2.41	2.41
35	6	3	466	425	150	72	1.3	0.8	1	466	1.25	466	2.41	2.41	2.41	2.41
36	6	1	307	425	150	72	1.28	0.888888888888889	1	307	1.125	307	2.41	2.41	2.41	2.41
36	6	2	384	425	150	72	1.28	0.888888888888889	1	384	1.125	384	2.41	2.41	2.41	2.41
36	6	3	481	425	150	72	1.28	0.8	1	481	1.25	481	2.41	2.41	2.41	2.41
37	6	1	317	425	150	72	1.26	0.888888888888889	1	317	1.125	317	2.41	2.41	2.41	2.41
37	6	2	396	425	150	72	1.26	0.888888888888889	1	396	1.125	396	2.41	2.41	2.41	2.41
37	6	3	495	425	150	72	1.26	0.8	1	495	1.25	495	2.41	2.41	2.41	2.41
38	6	1	326	425	150	72	1.24	0.888888888888889	1	326	1.125	326	2.41	2.41	2.41	2.41
38	6	2	407	425	150	72	1.24	0.888888888888889	1	407	1.125	407	2.41	2.41	2.41	2.41
38	6	3	509	425	150	72	1.24	0.8	1	509	1.25	509	2.41	2.41	2.41	2.41
39	6	1	335	425	150	72	1.22	0.888888888888889	1	335	1.125	335	2.41	2.41	2.41	2.41
39	6	2	419	425	150	72	1.22	0.888888888888889	1	419	1.125	419	2.41	2.41	2.41	2.41
39	6	3	524	425	150	72	1.22	0.8	1	524	1.25	524	2.41	2.41	2.41	2.41
40	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.41	2.41	2.41	2.41
40	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.41	2.41	2.41	2.41
40	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.41	2.41	2.41	2.41
41	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.39	2.39	2.39	2.39
41	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.39	2.39	2.39	2.39
41	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.39	2.39	2.39	2.39
42	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.37	2.37	2.37	2.37
42	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.37	2.37	2.37	2.37
42	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.37	2.37	2.37	2.37
43	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.35	2.35	2.35	2.35
43	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.35	2.35	2.35	2.35
43	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.35	2.35	2.35	2.35
44	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.33	2.33	2.33	2.33
44	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.33	2.33	2.33	2.33
44	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.33	2.33	2.33	2.33
45	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.33	2.33	2.33	2.33
45	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.33	2.33	2.33	2.33
45	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.33	2.33	2.33	2.33
46	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.33	2.33	2.33	2.33
46	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.33	2.33	2.33	2.33
46	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.33	2.33	2.33	2.33
47	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.33	2.33	2.33	2.33
47	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.33	2.33	2.33	2.33
47	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.33	2.33	2.33	2.33
48	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.33	2.33	2.33	2.33
48	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.33	2.33	2.33	2.33
48	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.33	2.33	2.33	2.33
49	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.33	2.33	2.33	2.33
49	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.33	2.33	2.33	2.33
49	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.33	2.33	2.33	2.33
50	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.27	2.27	2.27	2.27
50	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.27	2.27	2.27	2.27
50	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.27	2.27	2.27	2.27
51	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.27	2.27	2.27	2.27
51	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.27	2.27	2.27	2.27
51	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.27	2.27	2.27	2.27
52	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.27	2.27	2.27	2.27
52	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.27	2.27	2.27	2.27
52	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.27	2.27	2.27	2.27
53	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.27	2.27	2.27	2.27
53	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.27	2.27	2.27	2.27
53	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.27	2.27	2.27	2.27
54	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.27	2.27	2.27	2.27
54	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.27	2.27	2.27	2.27
54	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.27	2.27	2.27	2.27
55	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.27	2.27	2.27	2.27
55	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.27	2.27	2.27	2.27
55	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.27	2.27	2.27	2.27
56	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.16	2.16	2.16	2.16
56	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.16	2.16	2.16	2.16
56	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.16	2.16	2.16	2.16
57	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.16	2.16	2.16	2.16
57	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.16	2.16	2.16	2.16
57	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.16	2.16	2.16	2.16
58	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.16	2.16	2.16	2.16
58	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.16	2.16	2.16	2.16
58	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.16	2.16	2.16	2.16
59	6	1	349	500	150	72	1.2	0.8	1	349	1.25	349	2.16	2.16	2.16	2.16
59	6	2	480	500	150	72	1.2	0.8	1	480	1.25	480	2.16	2.16	2.16	2.16
59	6	3	600	500	150	72	1.2	0.727272727272727	1	600	1.375	600	2.16	2.16	2.16	2.16
60	6	1	590	500	150	72	1.2	0.8	1	590	1.25	590	2	2	2	2
60	6	2	682	500	150	72	1.2	0.8	1	682	1.25	682	2	2	2	2
60	6	3	750	500	150	72	1.2	0.727272727272727	1	750	1.375	750	2	2	2	2
61	6	1	590	500	150	72	1.2	0.8	1	590	1.25	590	2	2	2	2
61	6	2	682	500	150	72	1.2	0.8	1	682	1.25	682	2	2	2	2
61	6	3	750	500	150	72	1.2	0.727272727272727	1	750	1.375	750	2	2	2	2
62	6	1	590	500	150	72	1.2	0.8	1	590	1.25	590	2	2	2	2
62	6	2	682	500	150	72	1.2	0.8	1	682	1.25	682	2	2	2	2
62	6	3	750	500	150	72	1.2	0.727272727272727	1	750	1.375	750	2	2	2	2
63	6	1	590	500	150	72	1.2	0.8	1	590	1.25	590	2	2	2	2
63	6	2	682	500	150	72	1.2	0.8	1	682	1.25	682	2	2	2	2
63	6	3	750	500	150	72	1.2	0.727272727272727	1	750	1.375	750	2	2	2	2
64	6	1	590	500	150	72	1.2	0.8	1	590	1.25	590	2	2	2	2
64	6	2	682	500	150	72	1.2	0.8	1	682	1.25	682	2	2	2	2
64	6	3	750	500	150	72	1.2	0.727272727272727	1	750	1.375	750	2	2	2	2
65	6	1	652	525	150	72	1.2	0.8	1	652	1.25	652	1.6	1.6	1.6	1.6
65	6	2	760	525	150	72	1.2	0.8	1	760	1.25	760	1.6	1.6	1.6	1.6
65	6	3	851	525	150	72	1.2	0.727272727272727	1	851	1.375	851	1.6	1.6	1.6	1.6
66	6	1	652	525	150	72	1.2	0.8	1	652	1.25	652	1.6	1.6	1.6	1.6
66	6	2	760	525	150	72	1.2	0.8	1	760	1.25	760	1.6	1.6	1.6	1.6
66	6	3	851	525	150	72	1.2	0.727272727272727	1	851	1.375	851	1.6	1.6	1.6	1.6
67	6	1	652	525	150	72	1.2	0.8	1	652	1.25	652	1.6	1.6	1.6	1.6
67	6	2	760	525	150	72	1.2	0.8	1	760	1.25	760	1.6	1.6	1.6	1.6
67	6	3	851	525	150	72	1.2	0.727272727272727	1	851	1.375	851	1.6	1.6	1.6	1.6
68	6	1	652	525	150	72	1.2	0.8	1	652	1.25	652	1.6	1.6	1.6	1.6
68	6	2	760	525	150	72	1.2	0.8	1	760	1.25	760	1.6	1.6	1.6	1.6
68	6	3	851	525	150	72	1.2	0.727272727272727	1	851	1.375	851	1.6	1.6	1.6	1.6
69	6	1	652	525	150	72	1.2	0.8	1	652	1.25	652	1.6	1.6	1.6	1.6
69	6	2	760	525	150	72	1.2	0.8	1	760	1.25	760	1.6	1.6	1.6	1.6
69	6	3	851	525	150	72	1.2	0.727272727272727	1	851	1.375	851	1.6	1.6	1.6	1.6
70	6	1	729	525	150	72	1.2	0.8	1	729	1.25	729	1.14	1.14	1.14	1.14
70	6	2	858	525	150	72	1.2	0.8	1	858	1.25	858	1.14	1.14	1.14	1.14
70	6	3	978	525	150	72	1.2	0.727272727272727	1	978	1.375	978	1.14	1.14	1.14	1.14
71	6	1	729	525	150	72	1.2	0.8	1	729	1.25	729	1.14	1.14	1.14	1.14
71	6	2	1002	525	150	72	1.2	0.8	1	1002	1.25	1002	1.14	1.14	1.14	1.14
71	6	3	1253	525	150	72	1.2	0.727272727272727	1	1253	1.375	1253	1.14	1.14	1.14	1.14
72	6	1	729	525	150	72	1.2	0.8	1	729	1.25	729	1.14	1.14	1.14	1.14
72	6	2	1002	525	150	72	1.2	0.8	1	1002	1.25	1002	1.14	1.14	1.14	1.14
72	6	3	1253	525	150	72	1.2	0.727272727272727	1	1253	1.375	1253	1.14	1.14	1.14	1.14
73	6	1	729	525	150	72	1.2	0.8	1	729	1.25	729	1.14	1.14	1.14	1.14
73	6	2	1002	525	150	72	1.2	0.8	1	1002	1.25	1002	1.14	1.14	1.14	1.14
73	6	3	1253	525	150	72	1.2	0.727272727272727	1	1253	1.375	1253	1.14	1.14	1.14	1.14
74	6	1	729	525	150	72	1.2	0.8	1	729	1.25	729	1.14	1.14	1.14	1.14
74	6	2	1002	525	150	72	1.2	0.8	1	1002	1.25	1002	1.14	1.14	1.14	1.14
74	6	3	1253	525	150	72	1.2	0.727272727272727	1	1253	1.375	1253	1.14	1.14	1.14	1.14
75	6	1	803	525	150	72	1.2	0.8	1	803	1.25	803	1.14	1.14	1.14	1.14
75	6	2	1104	525	150	72	1.2	0.8	1	1104	1.25	1104	1.14	1.14	1.14	1.14
75	6	3	1381	525	150	72	1.2	0.727272727272727	1	1381	1.375	1381	1.14	1.14	1.14	1.14
76	6	1	803	525	150	72	1.2	0.8	1	803	1.25	803	1.14	1.14	1.14	1.14
76	6	2	1104	525	150	72	1.2	0.8	1	1104	1.25	1104	1.14	1.14	1.14	1.14
76	6	3	1381	525	150	72	1.2	0.727272727272727	1	1381	1.375	1381	1.14	1.14	1.14	1.14
77	6	1	803	525	150	72	1.2	0.8	1	803	1.25	803	1.14	1.14	1.14	1.14
77	6	2	1104	525	150	72	1.2	0.8	1	1104	1.25	1104	1.14	1.14	1.14	1.14
77	6	3	1381	525	150	72	1.2	0.727272727272727	1	1381	1.375	1381	1.14	1.14	1.14	1.14
78	6	1	803	525	150	72	1.2	0.8	1	803	1.25	803	1.14	1.14	1.14	1.14
78	6	2	1104	525	150	72	1.2	0.8	1	1104	1.25	1104	1.14	1.14	1.14	1.14
78	6	3	1381	525	150	72	1.2	0.727272727272727	1	1381	1.375	1381	1.14	1.14	1.14	1.14
79	6	1	803	525	150	72	1.2	0.8	1	803	1.25	803	1.14	1.14	1.14	1.14
79	6	2	1104	525	150	72	1.2	0.8	1	1104	1.25	1104	1.14	1.14	1.14	1.14
79	6	3	1381	525	150	72	1.2	0.727272727272727	1	1381	1.375	1381	1.14	1.14	1.14	1.14
80	6	1	883	525	150	72	1.2	0.727272727272727	1	883	1.375	883	1.14	1.14	1.14	1.14
80	6	2	1214	525	150	72	1.2	0.727272727272727	1	1214	1.375	1214	1.14	1.14	1.14	1.14
80	6	3	1518	525	150	72	1.2	0.727272727272727	1	1518	1.375	1518	1.14	1.14	1.14	1.14
81	6	1	883	525	150	72	1.2	0.727272727272727	1	883	1.375	883	1.14	1.14	1.14	1.14
81	6	2	1214	525	150	72	1.2	0.727272727272727	1	1214	1.375	1214	1.14	1.14	1.14	1.14
81	6	3	1518	525	150	72	1.2	0.727272727272727	1	1518	1.375	1518	1.14	1.14	1.14	1.14
82	6	1	883	525	150	72	1.2	0.727272727272727	1	883	1.375	883	1.14	1.14	1.14	1.14
82	6	2	1214	525	150	72	1.2	0.727272727272727	1	1214	1.375	1214	1.14	1.14	1.14	1.14
82	6	3	1518	525	150	72	1.2	0.727272727272727	1	1518	1.375	1518	1.14	1.14	1.14	1.14
83	6	1	883	525	150	72	1.2	0.727272727272727	1	883	1.375	883	1.14	1.14	1.14	1.14
83	6	2	1214	525	150	72	1.2	0.727272727272727	1	1214	1.375	1214	1.14	1.14	1.14	1.14
83	6	3	1518	525	150	72	1.2	0.727272727272727	1	1518	1.375	1518	1.14	1.14	1.14	1.14
84	6	1	883	525	150	72	1.2	0.727272727272727	1	883	1.375	883	1.14	1.14	1.14	1.14
84	6	2	1214	525	150	72	1.2	0.727272727272727	1	1214	1.375	1214	1.14	1.14	1.14	1.14
84	6	3	1518	525	150	72	1.2	0.727272727272727	1	1518	1.375	1518	1.14	1.14	1.14	1.14
85	6	1	973	525	150	72	1.2	0.727272727272727	1	973	1.375	973	1.14	1.14	1.14	1.14
85	6	2	1337	525	150	72	1.2	0.727272727272727	1	1337	1.375	1337	1.14	1.14	1.14	1.14
85	6	3	1672	525	150	72	1.2	0.727272727272727	1	1672	1.375	1672	1.14	1.14	1.14	1.14
86	6	1	973	525	150	72	1.2	0.727272727272727	1	973	1.375	973	1.14	1.14	1.14	1.14
86	6	2	1337	525	150	72	1.2	0.727272727272727	1	1337	1.375	1337	1.14	1.14	1.14	1.14
86	6	3	1672	525	150	72	1.2	0.727272727272727	1	1672	1.375	1672	1.14	1.14	1.14	1.14
87	6	1	973	525	150	72	1.2	0.727272727272727	1	973	1.375	973	1.14	1.14	1.14	1.14
87	6	2	1337	525	150	72	1.2	0.727272727272727	1	1337	1.375	1337	1.14	1.14	1.14	1.14
87	6	3	1672	525	150	72	1.2	0.727272727272727	1	1672	1.375	1672	1.14	1.14	1.14	1.14
88	6	1	973	525	150	72	1.2	0.727272727272727	1	973	1.375	973	1.14	1.14	1.14	1.14
88	6	2	1337	525	150	72	1.2	0.727272727272727	1	1337	1.375	1337	1.14	1.14	1.14	1.14
88	6	3	1672	525	150	72	1.2	0.727272727272727	1	1672	1.375	1672	1.14	1.14	1.14	1.14
89	6	1	973	525	150	72	1.2	0.727272727272727	1	973	1.375	973	1.14	1.14	1.14	1.14
89	6	2	1337	525	150	72	1.2	0.727272727272727	1	1337	1.375	1337	1.14	1.14	1.14	1.14
89	6	3	1672	525	150	72	1.2	0.727272727272727	1	1672	1.375	1672	1.14	1.14	1.14	1.14
90	6	1	1070	525	150	72	1.2	0.727272727272727	1	1070	1.375	1070	1.14	1.14	1.14	1.14
90	6	2	1648	525	150	72	1.2	0.727272727272727	1	1648	1.375	1648	1.14	1.14	1.14	1.14
90	6	3	2060	525	150	72	1.2	0.727272727272727	1	2060	1.375	2060	1.14	1.14	1.14	1.14
91	6	1	1070	525	150	72	1.2	0.727272727272727	1	1070	1.375	1070	1.14	1.14	1.14	1.14
91	6	2	1648	525	150	72	1.2	0.727272727272727	1	1648	1.375	1648	1.14	1.14	1.14	1.14
91	6	3	2060	525	150	72	1.2	0.727272727272727	1	2060	1.375	2060	1.14	1.14	1.14	1.14
92	6	1	1070	525	150	72	1.2	0.727272727272727	1	1070	1.375	1070	1.14	1.14	1.14	1.14
92	6	2	1648	525	150	72	1.2	0.727272727272727	1	1648	1.375	1648	1.14	1.14	1.14	1.14
92	6	3	2060	525	150	72	1.2	0.727272727272727	1	2060	1.375	2060	1.14	1.14	1.14	1.14
93	6	1	1070	525	150	72	1.2	0.727272727272727	1	1070	1.375	1070	1.14	1.14	1.14	1.14
93	6	2	1648	525	150	72	1.2	0.727272727272727	1	1648	1.375	1648	1.14	1.14	1.14	1.14
93	6	3	2060	525	150	72	1.2	0.727272727272727	1	2060	1.375	2060	1.14	1.14	1.14	1.14
94	6	1	1070	525	150	72	1.2	0.727272727272727	1	1070	1.375	1070	1.14	1.14	1.14	1.14
94	6	2	1648	525	150	72	1.2	0.727272727272727	1	1648	1.375	1648	1.14	1.14	1.14	1.14
94	6	3	2060	525	150	72	1.2	0.727272727272727	1	2060	1.375	2060	1.14	1.14	1.14	1.14
95	6	1	1137	525	150	72	1.2	0.727272727272727	1	1137	1.375	1137	1.14	1.14	1.14	1.14
95	6	2	1751	525	150	72	1.2	0.727272727272727	1	1751	1.375	1751	1.14	1.14	1.14	1.14
95	6	3	2189	525	150	72	1.2	0.727272727272727	1	2189	1.375	2189	1.14	1.14	1.14	1.14
96	6	1	1137	525	150	72	1.2	0.727272727272727	1	1137	1.375	1137	1.14	1.14	1.14	1.14
96	6	2	1751	525	150	72	1.2	0.727272727272727	1	1751	1.375	1751	1.14	1.14	1.14	1.14
96	6	3	2189	525	150	72	1.2	0.727272727272727	1	2189	1.375	2189	1.14	1.14	1.14	1.14
97	6	1	1137	525	150	72	1.2	0.727272727272727	1	1137	1.375	1137	1.14	1.14	1.14	1.14
97	6	2	1751	525	150	72	1.2	0.727272727272727	1	1751	1.375	1751	1.14	1.14	1.14	1.14
97	6	3	2189	525	150	72	1.2	0.727272727272727	1	2189	1.375	2189	1.14	1.14	1.14	1.14
98	6	1	1137	525	150	72	1.2	0.727272727272727	1	1137	1.375	1137	1.14	1.14	1.14	1.14
98	6	2	1751	525	150	72	1.2	0.727272727272727	1	1751	1.375	1751	1.14	1.14	1.14	1.14
98	6	3	2189	525	150	72	1.2	0.727272727272727	1	2189	1.375	2189	1.14	1.14	1.14	1.14
99	6	1	1137	525	150	72	1.2	0.727272727272727	1	1137	1.375	1137	1.14	1.14	1.14	1.14
99	6	2	1751	525	150	72	1.2	0.727272727272727	1	1751	1.375	1751	1.14	1.14	1.14	1.14
99	6	3	2189	525	150	72	1.2	0.727272727272727	1	2189	1.375	2189	1.14	1.14	1.14	1.14
100	6	1	1250	525	150	72	1.2	0.727272727272727	1	1250	1.375	1250	1.14	1.14	1.14	1.14
100	6	2	1925	525	150	72	1.2	0.727272727272727	1	1925	1.375	1925	1.14	1.14	1.14	1.14
100	6	3	2406	525	150	72	1.2	0.727272727272727	1	2406	1.375	2406	1.14	1.14	1.14	1.14
101	6	1	1250	500	150	72	1.2	0.727272727272727	1	1250	1.375	1250	1.14	1.14	1.14	1.14
101	6	2	1925	500	150	72	1.2	0.727272727272727	1	1925	1.375	1925	1.14	1.14	1.14	1.14
101	6	3	2406	500	150	72	1.2	0.727272727272727	1	2406	1.375	2406	1.14	1.14	1.14	1.14
102	6	1	1250	500	150	72	1.2	0.727272727272727	1	1250	1.375	1250	1.14	1.14	1.14	1.14
102	6	2	1925	500	150	72	1.2	0.727272727272727	1	1925	1.375	1925	1.14	1.14	1.14	1.14
102	6	3	2406	500	150	72	1.2	0.727272727272727	1	2406	1.375	2406	1.14	1.14	1.14	1.14
103	6	1	1250	500	150	72	1.2	0.727272727272727	1	1250	1.375	1250	1.14	1.14	1.14	1.14
103	6	2	1925	500	150	72	1.2	0.727272727272727	1	1925	1.375	1925	1.14	1.14	1.14	1.14
103	6	3	2406	500	150	72	1.2	0.727272727272727	1	2406	1.375	2406	1.14	1.14	1.14	1.14
104	6	1	1250	500	150	72	1.2	0.727272727272727	1	1250	1.375	1250	1.14	1.14	1.14	1.14
104	6	2	1925	500	150	72	1.2	0.727272727272727	1	1925	1.375	1925	1.14	1.14	1.14	1.14
104	6	3	2406	500	150	72	1.2	0.727272727272727	1	2406	1.375	2406	1.14	1.14	1.14	1.14
105	6	1	1424	500	150	72	1.2	0.727272727272727	1	1424	1.375	1424	1.14	1.14	1.14	1.14
105	6	2	2194	500	150	72	1.2	0.727272727272727	1	2194	1.375	2194	1.14	1.14	1.14	1.14
105	6	3	2743	500	150	72	1.2	0.727272727272727	1	2743	1.375	2743	1.14	1.14	1.14	1.14
106	6	1	1424	500	150	72	1.2	0.727272727272727	1	1424	1.375	1424	1.14	1.14	1.14	1.14
106	6	2	2194	500	150	72	1.2	0.727272727272727	1	2194	1.375	2194	1.14	1.14	1.14	1.14
106	6	3	2743	500	150	72	1.2	0.727272727272727	1	2743	1.375	2743	1.14	1.14	1.14	1.14
107	6	1	1424	500	150	72	1.2	0.727272727272727	1	1424	1.375	1424	1.14	1.14	1.14	1.14
107	6	2	2194	500	150	72	1.2	0.727272727272727	1	2194	1.375	2194	1.14	1.14	1.14	1.14
107	6	3	2743	500	150	72	1.2	0.727272727272727	1	2743	1.375	2743	1.14	1.14	1.14	1.14
108	6	1	1424	500	150	72	1.2	0.727272727272727	1	1424	1.375	1424	1.14	1.14	1.14	1.14
108	6	2	2194	500	150	72	1.2	0.727272727272727	1	2194	1.375	2194	1.14	1.14	1.14	1.14
108	6	3	2743	500	150	72	1.2	0.727272727272727	1	2743	1.375	2743	1.14	1.14	1.14	1.14
109	6	1	1424	500	150	72	1.2	0.727272727272727	1	1424	1.375	1424	1.14	1.14	1.14	1.14
109	6	2	2194	500	150	72	1.2	0.727272727272727	1	2194	1.375	2194	1.14	1.14	1.14	1.14
109	6	3	2743	500	150	72	1.2	0.727272727272727	1	2743	1.375	2743	1.14	1.14	1.14	1.14
110	6	1	1568	500	150	72	1.2	0.727272727272727	1	1568	1.375	1568	1.14	1.14	1.14	1.14
110	6	2	2415	500	150	72	1.2	0.727272727272727	1	2415	1.375	2415	1.14	1.14	1.14	1.14
110	6	3	3019	500	150	72	1.2	0.727272727272727	1	3019	1.375	3019	1.14	1.14	1.14	1.14
111	6	1	1568	500	150	72	1.2	0.727272727272727	1	1568	1.375	1568	1.14	1.14	1.14	1.14
111	6	2	2415	500	150	72	1.2	0.727272727272727	1	2415	1.375	2415	1.14	1.14	1.14	1.14
